NO_OF_FRAMES	1124
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-10-29, 15:24:47	11034.90356421
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
1345	13.44000	5.948	228.924	1662.069	138.139	352.139	1387.029	234.790	360.419	1098.801	260.307	349.242	865.201	-162.351	355.409	1374.353	-252.246	414.226	1084.979	-313.685	399.736	865.824	149.476	361.132	844.107	144.362	348.847	449.107	141.475	406.689	69.182	103.704	449.895	27.080	176.178	292.025	25.011	135.167	220.059	26.819	-203.176	361.288	846.886	-216.556	366.180	461.206	-218.613	410.899	80.115	-175.773	457.874	29.068	-270.749	310.037	27.361	-239.216	236.340	28.980
1346	13.45000	3.900	226.781	1660.805	137.966	351.517	1386.916	236.494	355.561	1098.802	262.517	339.277	865.815	-162.555	355.447	1373.621	-253.545	411.791	1084.893	-315.818	393.984	865.130	148.005	361.864	843.086	144.821	347.654	448.859	141.520	406.566	69.131	103.727	449.807	27.155	176.174	292.060	25.034	135.180	220.165	26.925	-203.071	363.506	846.130	-216.569	365.718	460.851	-218.665	410.992	79.901	-175.858	458.065	28.984	-271.184	310.173	27.461	-239.212	236.492	29.131
1347	13.46000	4.327	227.651	1660.312	137.820	350.951	1386.753	237.926	350.651	1098.854	264.585	328.987	866.677	-162.747	355.401	1372.999	-255.370	408.648	1083.678	-317.751	387.787	864.555	149.040	363.939	843.001	145.031	346.241	448.454	141.880	406.403	69.092	103.638	449.699	27.172	176.047	292.024	25.010	135.329	220.085	26.930	-203.257	365.002	845.925	-216.617	365.254	460.668	-218.841	411.135	79.745	-175.918	458.003	28.905	-270.970	310.084	27.399	-239.233	236.463	29.124
1348	13.47000	2.694	225.699	1658.574	137.977	350.149	1386.630	239.451	345.803	1099.178	266.522	318.457	867.607	-162.980	355.468	1372.342	-256.931	405.191	1082.192	-319.970	381.436	864.305	148.887	365.508	842.343	145.430	345.134	448.234	141.664	406.439	69.386	103.656	449.656	27.204	176.150	291.966	24.798	134.806	220.060	26.815	-203.332	366.603	845.390	-216.941	364.619	460.613	-218.942	411.191	80.065	-175.999	458.158	28.946	-271.050	310.009	27.463	-239.175	236.515	29.086
1349	13.48000	1.273	225.133	1657.781	137.808	349.584	1386.465	240.774	340.992	1099.842	268.204	307.471	868.667	-163.178	355.407	1371.609	-257.924	402.226	1081.792	-322.282	374.862	863.690	148.963	367.605	841.708	145.620	343.836	447.942	141.310	406.030	68.716	103.567	449.546	27.284	176.204	291.999	25.059	135.345	220.129	26.814	-203.557	368.229	844.963	-217.074	363.811	460.312	-219.084	411.299	80.076	-176.017	458.416	28.910	-270.870	310.142	27.563	-239.155	236.626	29.106
1350	13.49000	1.164	226.022	1658.298	137.768	348.935	1386.161	242.641	335.961	1100.162	269.614	297.072	870.130	-163.336	355.438	1370.967	-260.152	399.032	1079.646	-324.496	368.286	863.503	149.009	369.558	841.051	146.022	342.288	447.440	141.600	405.896	68.655	103.519	449.502	27.403	176.089	292.014	25.159	135.177	220.059	26.858	-203.481	369.694	844.344	-216.944	362.669	459.661	-219.014	411.222	79.852	-176.098	458.444	28.697	-271.017	310.081	27.353	-239.050	236.646	29.066
1351	13.50000	0.548	224.804	1657.504	137.578	348.346	1385.787	243.121	330.572	1100.114	271.930	286.349	871.450	-163.671	355.485	1370.172	-261.686	395.559	1079.133	-326.580	361.326	862.913	148.933	371.480	840.747	146.617	340.965	447.123	141.405	405.744	68.900	103.435	449.395	27.447	176.317	292.042	25.042	135.325	219.933	26.844	-202.731	370.813	842.901	-217.099	361.727	459.040	-219.136	411.264	80.181	-176.066	458.237	28.775	-271.003	310.115	27.358	-239.083	236.712	28.997
1352	13.51000	-0.375	224.033	1656.583	137.408	347.718	1385.353	244.695	325.225	1100.850	273.287	276.065	873.216	-163.954	355.467	1369.217	-262.941	393.045	1077.227	-329.100	354.178	862.828	149.484	373.661	840.263	146.832	339.719	446.560	141.716	405.736	68.788	103.458	449.365	27.477	176.082	291.964	25.119	135.428	220.000	26.698	-203.754	373.724	843.203	-217.610	360.511	458.851	-219.365	411.554	80.401	-176.058	458.514	28.702	-271.082	310.110	27.440	-239.048	236.782	29.083
1353	13.52000	-1.411	223.309	1655.302	137.034	347.294	1384.879	245.889	320.293	1101.298	274.895	265.388	875.169	-164.272	355.498	1368.283	-264.436	389.404	1075.407	-331.353	347.013	862.138	149.539	375.824	839.521	147.102	338.270	446.393	141.363	405.375	68.783	103.346	449.307	27.575	176.072	291.850	24.897	135.117	219.871	26.884	-204.555	376.219	842.677	-217.827	359.475	458.554	-219.427	411.295	79.544	-176.134	458.440	28.684	-270.992	310.112	27.225	-238.964	236.784	29.079
1354	13.53000	-2.833	222.696	1654.467	136.596	346.916	1384.281	246.953	314.994	1102.272	275.848	254.553	876.811	-164.583	355.550	1367.382	-266.263	385.272	1075.090	-333.677	339.554	862.324	149.435	377.933	838.372	147.491	336.827	445.915	141.595	405.391	69.050	103.380	449.202	27.549	176.122	291.877	25.137	135.373	219.955	26.847	-204.608	377.986	841.773	-218.111	358.321	457.962	-219.479	411.457	80.036	-176.187	458.432	28.545	-271.053	310.187	27.301	-238.843	236.797	29.018
1355	13.54000	-3.568	221.343	1653.323	136.007	346.782	1383.638	247.746	309.107	1102.844	276.946	243.514	879.175	-164.797	355.574	1366.278	-268.007	381.709	1073.704	-336.287	331.930	862.544	149.945	380.220	837.525	147.952	335.565	445.242	141.608	404.947	68.820	103.435	449.254	27.504	175.945	291.807	25.048	135.194	219.813	26.813	-204.703	379.951	840.999	-218.220	356.758	456.982	-219.684	411.090	79.776	-176.235	458.565	28.528	-270.845	310.332	27.309	-238.896	236.852	29.158
1356	13.55000	-4.901	219.732	1650.997	135.318	346.706	1382.817	248.577	303.806	1103.485	278.169	232.692	881.181	-164.891	355.617	1365.249	-269.937	378.270	1073.513	-339.197	324.744	863.414	150.121	382.406	836.379	148.700	334.521	444.779	141.733	405.123	68.951	103.397	449.260	27.445	176.302	292.160	25.108	135.290	219.985	26.813	-204.635	381.808	839.894	-218.869	354.519	456.376	-219.682	411.463	79.837	-176.229	458.605	28.433	-271.204	310.269	27.320	-238.921	236.869	29.226
1357	13.56000	-5.503	219.130	1649.274	134.461	346.705	1381.659	249.496	297.706	1104.271	279.149	221.821	883.915	-165.053	355.544	1364.068	-272.052	374.049	1072.480	-341.058	316.867	863.272	150.149	384.705	834.872	149.090	333.301	444.218	141.563	405.109	68.683	103.344	449.317	27.331	176.175	292.002	25.140	135.016	220.053	26.930	-204.924	383.817	838.907	-219.322	352.583	455.417	-219.690	411.040	79.806	-176.336	458.630	28.545	-270.955	310.250	27.211	-238.928	236.820	29.221
1358	13.57000	-6.595	217.977	1647.983	133.907	346.887	1380.836	250.323	292.440	1104.927	280.335	210.869	886.359	-165.220	355.302	1362.584	-273.680	370.271	1071.516	-343.361	309.172	863.646	150.394	386.725	834.082	149.526	331.699	443.470	141.824	405.140	68.771	103.360	449.465	27.248	176.681	292.168	25.372	135.052	220.149	26.980	-204.887	385.835	837.456	-219.826	350.574	455.311	-219.321	410.718	79.751	-176.403	458.617	28.344	-271.058	310.146	27.231	-238.872	236.883	29.294
1359	13.58000	-7.177	216.638	1645.367	133.257	346.625	1379.363	251.111	286.626	1105.642	281.021	200.278	888.963	-165.349	355.033	1361.175	-275.598	365.762	1070.773	-345.644	301.577	864.494	150.417	389.067	832.416	150.218	330.377	443.174	141.800	405.127	68.750	103.445	449.640	27.050	176.474	292.040	25.345	134.941	220.243	27.202	-205.048	387.754	835.994	-219.793	348.417	454.573	-219.734	410.841	79.305	-176.274	458.694	28.461	-271.099	310.157	27.391	-238.865	236.800	29.246
1360	13.59000	-8.112	215.383	1644.012	132.731	346.761	1378.085	251.731	281.061	1106.802	281.874	189.559	891.260	-165.595	354.662	1359.940	-277.633	361.907	1069.736	-347.920	294.234	864.370	150.532	391.529	830.954	150.112	328.328	442.212	142.036	405.010	68.987	103.577	449.714	27.013	176.517	292.121	25.397	135.119	220.083	27.126	-205.461	390.230	834.512	-220.367	346.399	453.975	-219.607	410.823	79.517	-176.380	458.606	28.506	-270.901	310.265	27.380	-238.805	236.819	29.265
1361	13.60000	-8.847	214.397	1640.998	132.271	347.037	1376.619	252.878	275.533	1107.380	282.270	179.014	894.361	-165.960	354.317	1358.355	-279.225	357.936	1069.468	-350.372	286.480	864.546	150.613	393.994	829.228	151.064	327.104	441.833	142.275	405.088	69.275	103.636	449.788	27.042	176.577	291.674	25.265	134.972	220.172	27.092	-205.042	391.734	832.587	-220.363	344.058	452.798	-220.074	410.341	79.501	-176.416	458.631	28.485	-271.013	310.131	27.398	-238.695	236.725	29.239
1362	13.61000	-9.692	213.400	1639.236	131.824	346.971	1375.262	253.424	269.622	1108.220	282.501	168.969	897.232	-166.255	353.766	1356.597	-282.242	353.097	1068.431	-352.401	278.905	864.842	150.724	396.461	827.554	151.446	325.407	441.037	142.232	404.960	68.982	103.751	449.745	27.071	176.140	291.462	25.004	135.034	220.103	27.153	-205.177	393.445	831.157	-221.024	342.154	451.917	-219.149	410.076	79.536	-176.377	458.703	28.445	-270.865	310.077	27.298	-238.674	236.740	29.274
1363	13.62000	-10.394	212.159	1636.440	131.259	346.677	1373.600	253.972	264.771	1108.679	282.665	158.861	900.032	-166.594	353.191	1354.692	-283.077	349.162	1067.420	-354.531	271.013	865.018	151.115	398.634	825.769	151.766	323.682	440.184	142.155	404.771	68.478	103.681	449.640	27.020	176.064	291.416	25.115	135.060	220.179	27.312	-205.904	395.344	830.092	-221.314	340.142	451.214	-219.563	410.038	79.666	-176.313	458.669	28.429	-271.001	310.263	27.608	-238.620	236.776	29.272
1364	13.63000	-11.375	210.956	1635.036	131.084	346.445	1371.930	254.622	259.377	1108.953	282.880	148.819	902.768	-166.903	352.713	1352.830	-285.223	344.852	1066.371	-356.295	262.985	865.072	151.257	400.994	823.951	152.077	322.200	439.791	142.106	404.470	68.641	103.721	449.500	26.924	176.307	291.726	25.108	135.145	220.252	27.287	-205.540	396.560	827.663	-221.519	337.776	450.100	-219.758	409.981	79.617	-176.215	458.755	28.411	-270.856	310.301	27.519	-238.730	236.714	29.443
1365	13.64000	-11.845	209.734	1631.817	130.378	346.439	1369.542	254.230	253.924	1109.886	282.606	139.027	906.004	-167.391	351.968	1350.873	-287.458	340.432	1065.313	-358.338	255.293	865.551	151.549	403.311	822.502	152.337	321.393	439.126	142.057	404.445	68.599	103.740	449.494	26.919	175.969	291.446	25.069	134.951	220.077	27.292	-205.454	398.151	825.602	-221.476	336.325	449.536	-219.765	410.294	79.488	-176.311	458.669	28.385	-270.799	310.138	27.490	-238.551	236.683	29.420
1366	13.65000	-12.532	208.905	1629.844	129.845	346.362	1367.524	254.536	249.038	1110.479	282.599	129.668	908.944	-167.666	351.190	1349.057	-289.194	335.778	1064.276	-360.579	247.750	866.075	151.971	405.762	821.048	152.385	320.215	438.387	142.130	404.304	68.593	103.655	449.500	26.942	176.015	291.574	25.341	134.809	220.287	27.193	-205.675	399.930	823.661	-222.220	333.840	448.708	-219.802	409.940	79.509	-176.205	458.781	28.480	-270.718	310.277	27.436	-238.483	236.929	29.319
1367	13.66000	-13.387	207.922	1626.432	129.377	346.173	1365.808	254.214	243.555	1111.432	282.561	120.426	912.172	-168.124	350.417	1346.686	-291.764	331.299	1063.464	-362.525	239.928	866.633	152.097	408.134	819.578	152.691	319.110	438.038	141.909	404.159	68.820	103.508	449.531	27.130	176.035	291.728	25.258	135.150	220.322	26.992	-205.969	401.716	821.879	-222.358	331.844	447.865	-219.717	409.677	79.649	-176.133	458.668	28.447	-270.770	310.211	27.624	-238.468	236.722	29.309
1368	13.67000	-13.909	206.823	1624.689	128.912	345.930	1363.240	254.636	239.324	1111.871	281.801	111.137	915.866	-168.511	349.379	1344.639	-292.428	327.140	1061.428	-364.741	232.084	867.029	152.082	410.745	818.358	152.849	317.935	437.449	141.835	404.306	68.820	103.540	449.455	27.141	176.221	291.696	25.272	134.901	220.291	27.228	-205.744	403.494	819.713	-222.964	329.647	446.862	-218.486	409.327	78.937	-176.154	458.669	28.507	-270.799	310.205	27.394	-238.517	236.820	29.324
1369	13.68000	-14.494	205.999	1621.374	128.154	345.793	1360.787	254.713	234.848	1112.066	281.623	102.457	918.746	-168.947	348.460	1342.425	-295.135	322.165	1061.603	-366.472	224.337	867.349	152.085	413.288	816.607	153.181	316.553	436.657	142.061	404.145	68.765	103.390	449.414	27.200	175.956	291.417	25.256	135.129	220.312	27.342	-205.822	405.215	817.605	-223.665	327.479	445.708	-218.981	409.038	78.608	-176.059	458.666	28.528	-270.771	310.243	27.457	-238.546	236.823	29.249
1370	13.69000	-14.748	205.042	1619.606	127.660	345.591	1358.565	254.680	230.239	1112.528	280.950	93.631	922.050	-169.288	347.453	1340.006	-296.891	318.136	1059.873	-368.391	216.259	867.922	151.782	415.677	814.402	153.812	315.199	435.948	141.934	404.210	68.654	103.365	449.400	27.360	176.198	291.616	25.337	135.336	220.405	27.390	-206.038	407.066	815.412	-224.051	325.698	444.162	-219.008	408.904	78.665	-175.989	458.582	28.626	-270.789	310.321	27.346	-238.591	236.824	29.194
1371	13.70000	-15.525	204.263	1616.177	127.003	345.496	1356.019	254.451	226.051	1113.260	280.035	85.293	924.976	-169.587	346.565	1337.794	-299.000	313.367	1058.777	-370.305	208.260	868.732	152.245	418.320	812.640	154.633	314.059	435.524	141.638	404.180	68.848	103.365	449.360	27.301	176.489	291.659	25.309	135.195	220.297	27.336	-206.080	408.681	813.269	-224.347	324.120	443.170	-219.254	409.023	79.370	-175.925	458.444	28.561	-270.747	310.187	27.353	-238.598	236.754	29.293
1372	13.71000	-15.660	203.250	1613.739	126.421	345.138	1353.547	254.686	222.098	1113.498	279.213	77.204	928.184	-170.067	345.640	1335.329	-300.195	309.062	1057.616	-371.696	200.171	869.636	152.080	421.111	810.382	155.190	312.753	435.143	142.140	404.188	68.759	103.446	449.358	27.302	176.529	291.642	25.146	135.333	220.389	27.300	-206.473	410.677	811.486	-224.264	322.549	442.563	-218.585	408.837	78.850	-175.789	458.451	28.584	-270.947	310.222	27.534	-238.605	236.881	29.306
1373	13.72000	-16.771	202.453	1610.459	125.787	344.879	1351.029	254.310	217.463	1114.448	278.293	69.075	931.770	-170.158	344.693	1332.655	-302.640	304.275	1056.316	-373.889	192.017	871.226	151.956	423.430	808.594	155.955	311.325	434.475	142.042	404.083	68.718	103.307	449.432	27.354	176.507	291.758	25.462	135.508	220.399	27.502	-206.845	412.364	809.268	-224.744	320.670	441.606	-219.294	408.753	79.264	-175.898	458.319	28.694	-270.859	310.373	27.291	-238.624	236.774	29.249
1374	13.73000	-16.978	201.679	1608.171	124.937	344.477	1348.393	254.257	212.998	1115.160	277.541	61.407	935.483	-170.581	343.616	1330.067	-304.461	299.979	1055.955	-375.496	184.185	872.306	151.874	426.038	806.677	157.157	310.150	433.655	141.871	403.946	68.565	103.427	449.372	27.312	176.470	291.666	25.051	135.562	220.420	27.589	-207.164	414.126	807.206	-225.265	318.654	440.238	-219.054	408.245	79.067	-175.805	458.346	28.735	-271.078	310.236	27.462	-238.714	236.793	29.280
1375	13.74000	-17.421	200.604	1604.677	123.974	343.884	1345.648	254.706	209.511	1115.560	277.234	53.586	939.399	-170.802	342.729	1327.507	-306.098	295.437	1054.414	-377.210	175.837	873.372	151.647	428.609	804.677	157.656	308.948	432.908	141.760	403.659	68.191	103.321	449.357	27.290	176.563	291.808	24.838	135.522	220.499	27.590	-207.457	416.045	804.888	-225.747	316.515	439.204	-218.740	407.831	78.752	-175.651	458.236	28.709	-270.971	310.360	27.219	-238.652	236.706	29.268
1376	13.75000	-18.195	199.878	1600.744	124.304	343.879	1343.308	254.170	205.222	1116.434	276.096	45.770	943.421	-171.233	341.779	1324.746	-308.560	290.633	1053.967	-378.875	167.545	874.825	151.578	431.021	802.470	158.180	308.154	432.309	142.021	403.892	68.475	103.128	449.332	27.173	176.899	292.056	25.188	135.866	220.595	27.812	-207.895	417.905	802.461	-225.842	314.910	438.326	-218.789	407.746	78.640	-175.687	458.127	28.676	-271.060	310.137	27.487	-238.615	236.824	29.050
1377	13.76000	-18.540	198.938	1598.675	123.755	343.238	1341.093	254.204	201.365	1117.229	275.109	37.924	947.408	-171.423	340.745	1321.870	-310.242	286.228	1052.798	-380.370	159.266	876.546	151.473	433.342	800.478	158.499	307.160	431.636	141.973	404.186	68.857	103.133	449.410	27.101	176.779	291.765	24.854	136.063	220.750	27.833	-208.284	419.905	800.158	-226.148	313.192	437.762	-219.006	407.776	78.926	-175.697	458.342	28.770	-270.805	310.144	27.480	-238.575	236.843	29.075
1378	13.77000	-19.032	197.788	1594.961	123.100	342.497	1338.616	254.932	197.756	1117.933	274.483	30.565	951.983	-171.864	339.716	1318.914	-312.522	281.421	1052.197	-381.809	151.120	877.937	151.571	435.582	797.818	159.067	306.227	430.694	142.277	404.388	68.845	103.019	449.402	27.084	177.017	292.246	24.767	135.985	220.584	27.836	-208.454	421.865	797.515	-226.145	311.918	436.988	-218.679	407.540	78.798	-175.551	458.340	28.706	-271.008	310.252	27.523	-238.796	236.810	29.386
1379	13.78000	-19.473	196.854	1591.787	122.220	341.750	1335.842	254.563	193.742	1118.959	273.598	23.242	956.360	-172.039	338.666	1316.360	-315.274	276.585	1051.642	-383.281	143.097	879.797	151.356	438.009	795.642	159.378	305.318	430.127	142.023	404.313	68.792	103.048	449.444	27.007	177.072	292.008	25.073	136.177	220.629	27.998	-208.995	423.721	795.332	-226.412	310.378	435.914	-218.956	407.687	78.622	-175.584	458.428	28.735	-270.900	310.347	27.361	-238.861	236.718	29.494
1380	13.79000	-19.406	195.289	1587.508	120.781	341.022	1333.252	254.813	189.699	1120.048	272.543	16.176	960.575	-171.963	337.684	1313.430	-315.885	272.676	1051.098	-384.642	135.016	882.101	151.329	440.255	793.181	159.696	304.239	429.666	142.066	404.315	68.777	102.873	449.431	26.995	177.148	292.296	24.976	136.219	220.792	28.011	-209.416	425.475	792.888	-226.809	309.115	434.883	-218.888	407.534	78.703	-175.408	458.444	28.823	-270.879	310.327	27.323	-238.681	236.769	29.420
1381	13.80000	-20.016	194.150	1584.013	119.645	340.371	1330.684	254.702	186.260	1121.633	271.735	9.340	965.356	-171.902	336.771	1310.850	-318.048	267.984	1051.303	-386.082	126.976	884.785	151.013	442.604	790.908	160.152	302.872	429.222	141.808	404.138	68.613	102.707	449.434	27.009	177.003	292.065	25.062	136.142	220.974	28.098	-209.868	427.267	791.023	-227.032	307.811	433.821	-218.764	407.682	78.547	-175.391	458.267	28.790	-270.730	310.279	27.361	-238.831	236.914	29.328
1382	13.81000	-20.633	193.048	1580.704	118.459	339.706	1327.896	254.225	182.435	1123.640	271.010	2.359	970.088	-172.082	336.057	1307.948	-320.271	263.717	1051.415	-387.374	119.065	887.438	151.100	445.144	789.023	160.108	301.597	428.908	141.933	404.261	68.631	102.626	449.413	27.012	176.844	291.984	25.197	136.307	220.896	28.272	-210.128	428.913	788.849	-227.373	306.265	433.071	-218.839	407.513	78.591	-175.270	458.387	28.782	-270.909	310.355	27.265	-239.015	236.997	29.375
1383	13.82000	-21.081	191.794	1576.627	117.315	338.990	1325.033	254.281	178.713	1125.204	270.733	-4.165	974.916	-171.850	335.534	1305.092	-322.009	259.434	1051.097	-388.918	111.120	890.264	150.879	447.100	786.157	159.913	300.287	427.930	141.745	404.159	68.653	102.645	449.521	27.044	176.849	292.095	24.759	136.263	220.934	28.192	-210.384	430.586	786.537	-228.010	304.392	432.428	-218.868	407.556	78.360	-175.246	458.456	28.901	-271.174	310.271	27.464	-239.103	236.999	29.360
1384	13.83000	-22.031	190.710	1573.128	115.862	338.455	1322.166	253.971	174.916	1126.540	269.705	-11.123	980.675	-172.217	334.917	1302.344	-323.838	255.087	1050.790	-390.012	103.296	893.220	150.834	448.956	783.352	160.002	298.678	427.353	141.744	404.111	68.731	102.592	449.580	27.036	176.784	292.095	25.232	136.398	221.022	28.234	-210.604	432.152	784.131	-228.525	302.781	431.669	-219.094	407.408	78.503	-175.259	458.454	28.879	-271.090	310.308	27.482	-239.209	236.946	29.405
1385	13.84000	-22.380	189.558	1569.236	114.848	338.141	1319.279	254.451	171.649	1127.630	269.358	-17.494	985.797	-172.124	334.362	1299.474	-325.444	251.197	1050.845	-391.452	95.517	896.588	150.807	451.040	780.870	160.099	297.153	426.487	141.427	403.889	68.640	102.542	449.525	27.032	176.721	292.099	25.185	136.245	220.898	28.335	-210.827	433.677	781.705	-229.058	301.187	430.853	-218.819	407.150	78.516	-175.268	458.370	28.917	-271.122	310.285	27.456	-239.152	236.921	29.476
1386	13.85000	-23.206	188.154	1565.951	113.547	337.674	1316.044	254.459	168.095	1129.383	268.710	-23.867	991.247	-172.367	333.967	1296.610	-327.390	247.092	1051.142	-392.696	87.658	899.904	150.703	452.672	778.314	160.511	295.535	425.794	141.510	403.944	68.902	102.461	449.446	27.077	176.658	292.016	25.295	136.086	220.906	28.266	-211.320	435.260	779.299	-229.810	299.466	429.999	-218.788	407.004	78.350	-175.250	458.357	29.024	-271.077	310.324	27.496	-239.134	236.862	29.269
1387	13.86000	-23.882	186.731	1561.527	112.932	337.425	1313.367	254.360	164.649	1131.167	268.090	-29.872	996.592	-172.499	333.428	1293.709	-329.410	243.123	1050.977	-393.728	80.345	903.060	150.651	454.127	776.187	160.329	293.868	425.047	141.363	403.800	68.617	102.356	449.456	27.094	176.454	291.724	25.318	136.270	220.823	28.259	-211.705	436.844	776.790	-229.908	297.969	429.108	-218.578	407.171	78.277	-175.191	458.258	28.921	-270.898	310.290	27.144	-239.093	236.883	29.263
1388	13.87000	-24.853	185.486	1557.848	111.994	336.846	1310.392	253.778	161.087	1132.713	267.584	-35.690	1001.459	-172.823	332.921	1290.882	-331.188	239.162	1050.851	-394.884	72.795	906.670	150.404	455.497	773.837	160.493	292.065	424.483	141.342	403.586	68.815	102.281	449.361	27.133	176.605	292.004	25.280	136.098	220.857	28.203	-212.258	438.464	774.193	-230.208	296.641	427.981	-218.724	407.150	78.452	-175.065	458.326	29.006	-271.085	310.418	27.294	-239.044	236.956	29.186
1389	13.88000	-25.529	184.557	1553.774	111.219	336.326	1307.546	253.628	158.049	1134.071	266.882	-41.189	1006.140	-172.834	332.329	1287.802	-333.535	234.653	1051.716	-395.887	65.676	910.191	150.580	456.820	771.506	160.675	290.837	423.473	141.292	403.380	68.608	102.246	449.367	27.144	176.350	291.574	25.216	136.193	220.875	28.263	-212.735	440.079	771.986	-230.184	295.512	426.865	-218.421	407.038	78.486	-174.951	458.136	28.955	-270.870	310.375	27.285	-239.221	236.963	29.159
1390	13.89000	-26.292	183.327	1550.198	110.483	335.930	1304.660	253.090	154.741	1135.464	266.071	-46.386	1011.153	-173.161	331.746	1285.114	-334.640	230.718	1052.037	-396.806	58.416	913.801	150.458	458.260	768.755	160.526	289.512	422.668	141.083	403.361	68.729	102.105	449.364	27.076	176.546	291.824	25.522	136.202	220.857	28.313	-213.311	441.584	769.587	-230.383	294.278	426.437	-217.722	406.550	77.956	-174.997	458.275	29.034	-270.991	310.265	27.443	-239.322	236.942	29.313
1391	13.90000	-26.880	182.216	1546.504	109.459	335.223	1301.341	252.530	151.564	1137.249	265.555	-51.624	1015.791	-173.179	331.413	1281.932	-336.575	226.143	1053.052	-397.852	51.245	917.651	150.437	459.475	765.685	160.358	288.042	421.878	140.820	403.237	68.540	102.039	449.236	27.125	176.284	292.043	25.736	136.200	220.782	28.274	-214.114	443.147	767.169	-230.982	292.854	425.235	-217.944	406.250	77.642	-174.860	458.171	29.137	-270.938	310.178	27.363	-239.341	236.997	29.217
1392	13.91000	-27.459	181.757	1542.475	108.715	334.941	1298.334	252.229	148.701	1138.270	264.764	-56.511	1020.045	-173.333	330.799	1278.814	-337.825	222.108	1053.557	-398.866	44.210	921.500	150.109	460.711	762.849	160.229	286.626	421.230	140.949	403.116	68.618	101.846	449.310	27.169	176.393	291.774	25.604	136.191	220.746	28.139	-214.506	444.572	764.799	-231.261	291.197	424.143	-217.538	405.971	77.496	-174.770	458.108	29.236	-270.922	310.161	27.568	-239.289	236.939	29.232
1393	13.92000	-28.094	180.546	1538.509	107.863	334.390	1295.353	251.344	145.731	1139.558	264.039	-61.108	1024.512	-173.434	330.271	1275.944	-339.188	217.647	1053.783	-399.522	37.296	925.298	150.131	462.392	760.718	160.122	285.263	420.272	140.590	402.991	68.756	101.764	449.284	27.223	176.641	291.769	25.687	136.340	220.779	28.219	-214.756	446.147	761.936	-231.726	289.672	423.219	-217.171	406.011	77.382	-174.761	458.173	29.242	-270.642	310.130	27.455	-239.451	236.926	29.279
1394	13.93000	-28.462	180.000	1534.846	107.184	333.730	1292.156	250.575	142.968	1140.498	263.128	-65.693	1028.779	-173.550	329.685	1272.661	-340.604	213.661	1053.819	-400.507	30.372	929.062	150.261	463.592	758.446	160.515	283.749	419.453	140.528	402.892	68.640	101.550	449.312	27.206	176.640	291.977	25.767	136.400	220.732	28.339	-215.078	447.596	759.311	-232.174	288.315	422.217	-216.905	405.955	77.575	-174.480	457.947	29.209	-270.620	310.233	27.751	-239.516	236.971	29.315
1395	13.94000	-29.292	179.038	1530.844	106.091	333.201	1288.887	249.970	140.310	1141.242	262.100	-70.105	1032.401	-173.453	329.101	1269.129	-341.487	209.790	1053.974	-400.667	23.731	932.678	150.087	465.396	755.807	160.897	282.527	418.924	140.040	403.152	68.877	101.405	449.253	27.163	176.565	291.958	25.784	136.496	220.834	28.284	-215.327	448.967	756.462	-232.144	287.182	421.093	-216.872	405.887	77.454	-174.385	458.123	29.228	-270.674	310.179	27.809	-239.552	236.931	29.323
