NO_OF_SAMPLES	136
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:06:34	9942.28641147
FIRST_SAMPLE	837
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	517.924011
FORCE_PLATE_CORNER_POSX_POSY_Y	474.072998
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	519.979004
FORCE_PLATE_CORNER_NEGX_POSY_Y	17.014200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	17.079901
FORCE_PLATE_CORNER_NEGX_NEGY_Y	17.752501
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.074800
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.464996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
928	9.27000	0.306628	2.951261	559.390558	-16.227675	3.041005	0.155059	-5.890080	-29.576892	0.000000	
929	9.28000	0.354744	3.450398	559.744839	-15.955039	3.279324	0.163789	-6.315839	-29.107112	0.000000	
930	9.29000	0.334220	3.357565	559.387965	-15.801737	3.516711	0.200468	-6.742490	-28.844742	0.000000	
931	9.30000	0.359384	3.583642	559.744741	-15.656582	3.708513	0.218586	-7.082931	-28.583468	0.000000	
932	9.31000	0.202639	3.558846	559.743576	-15.457348	3.882403	0.232637	-7.382368	-28.225810	0.000000	
933	9.32000	0.112055	3.580618	558.937577	-15.276574	4.083957	0.241860	-7.746487	-27.944139	0.000000	
934	9.33000	-0.223334	3.303733	560.547498	-15.158800	4.247471	0.233523	-7.993171	-27.634975	0.000000	
935	9.34000	-0.226810	3.305098	558.757747	-15.078023	4.385567	0.205773	-8.264291	-27.577885	0.000000	
936	9.35000	-0.473776	3.279887	559.651315	-14.987359	4.540239	0.197099	-8.510447	-27.370613	0.000000	
937	9.36000	-0.452733	3.144004	558.399260	-14.906709	4.714541	0.169345	-8.842219	-27.276991	0.000000	
938	9.37000	-0.496248	3.393513	559.559916	-14.860523	4.751000	0.141789	-8.886810	-27.156504	0.000000	
939	9.38000	-0.475561	3.485624	558.753519	-14.806149	4.770190	0.118672	-8.934842	-27.104485	0.000000	
940	9.39000	-0.428881	3.803790	559.736713	-14.850924	4.833344	0.109232	-9.036082	-27.160305	0.000000	
941	9.40000	-0.247782	3.645752	559.738536	-14.960016	4.805803	0.085902	-8.999834	-27.343785	0.000000	
942	9.41000	-0.088140	3.850759	560.455453	-15.095849	4.832016	0.094643	-9.047077	-27.566304	0.000000	
943	9.42000	0.005494	3.918020	561.798854	-15.204130	4.730216	0.145090	-8.851960	-27.698782	0.000000	
944	9.43000	0.299737	4.078886	561.800660	-15.358280	4.702207	0.153541	-8.823096	-27.984570	0.000000	
945	9.44000	0.345835	4.101574	562.427810	-15.457813	4.646630	0.162681	-8.718213	-28.132351	0.000000	
946	9.45000	0.637684	4.035975	560.908867	-15.521872	4.583472	0.171194	-8.648935	-28.317083	0.000000	
947	9.46000	0.775745	3.876301	561.627586	-15.657984	4.490953	0.216998	-8.483550	-28.512244	0.000000	
948	9.47000	0.771354	3.536800	559.751758	-15.777183	4.463608	0.217080	-8.461367	-28.795210	0.000000	
949	9.48000	0.885532	3.446147	560.559072	-15.958556	4.416785	0.207717	-8.374448	-29.071319	0.000000	
950	9.49000	0.905313	2.992551	559.489041	-16.131925	4.325108	0.203272	-8.227199	-29.403573	0.000000	
951	9.50000	0.927451	2.810969	559.939303	-16.377159	4.277856	0.194144	-8.138129	-29.805165	0.000000	
952	9.51000	0.902618	2.402176	559.406806	-16.623276	4.294683	0.180532	-8.173764	-30.243831	0.000000	
953	9.52000	0.923196	2.243897	558.872406	-16.787251	4.312153	0.166714	-8.213903	-30.554448	0.000000	
954	9.53000	1.014698	1.811826	559.502874	-17.023720	4.274130	0.152930	-8.143738	-30.912068	0.000000	
955	9.54000	1.171112	1.540686	558.969853	-17.269539	4.282330	0.120455	-8.176992	-31.361511	0.000000	
956	9.55000	1.194665	1.449687	560.044889	-17.450729	4.217155	0.102136	-8.047438	-31.619002	0.000000	
957	9.56000	1.349804	1.156462	558.974633	-17.669445	4.216810	0.055866	-8.072542	-32.049088	0.000000	
958	9.57000	1.237270	1.064604	560.139462	-17.878066	4.205708	0.047023	-8.028769	-32.349044	0.000000	
959	9.58000	1.438662	0.907930	559.335583	-17.987341	4.178874	-0.008569	-8.006162	-32.579149	0.000000	
960	9.59000	1.482776	0.954596	559.962869	-18.222953	4.122890	-0.050007	-7.900861	-32.967160	0.000000	
961	9.60000	1.526572	0.682072	559.340968	-18.432836	4.203572	-0.040900	-8.056552	-33.359098	0.000000	
962	9.61000	1.615347	0.592491	559.164273	-18.641831	4.175281	-0.064053	-8.014739	-33.736861	0.000000	
963	9.62000	1.660112	0.297094	559.078263	-18.824093	4.210620	-0.073269	-8.082327	-34.046797	0.000000	
964	9.63000	1.884305	0.321951	558.365357	-19.033415	4.273714	-0.092280	-8.221206	-34.466483	0.000000	
965	9.64000	1.929060	0.390886	558.813393	-19.187294	4.181583	-0.096931	-8.053307	-34.719453	0.000000	
966	9.65000	1.948319	0.164996	557.562947	-19.305967	4.117665	-0.101494	-7.957148	-34.993104	0.000000	
967	9.66000	1.926405	0.437368	558.457958	-19.432714	4.198244	-0.096983	-8.087800	-35.184124	0.000000	
968	9.67000	1.992327	0.438403	557.654388	-19.532940	4.179600	-0.078777	-8.070144	-35.414113	0.000000	
969	9.68000	2.036687	0.712224	557.832358	-19.596049	4.197608	-0.101987	-8.103181	-35.535761	0.000000	
970	9.69000	1.945260	0.688704	557.387298	-19.687467	4.260199	-0.051266	-8.215016	-35.726170	0.000000	
971	9.70000	1.877963	0.937970	557.924119	-19.741667	4.304668	-0.019044	-8.282392	-35.807213	0.000000	
972	9.71000	1.744083	0.890745	558.998190	-19.786841	4.303507	-0.000277	-8.255619	-35.816516	0.000000	
