NO_OF_SAMPLES	1124
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:24:47	11034.90356421
FIRST_SAMPLE	902
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
989	9.88000	5.150090	-28.079010	273.995945	38.004875	-9.076245	1.231278	32.209672	142.309347	0.000000	
990	9.89000	4.876996	-27.557854	272.140714	37.768880	-9.141864	1.296962	32.712168	142.338346	0.000000	
991	9.90000	5.421686	-27.128864	267.900981	37.278538	-9.234950	1.307157	33.497162	142.704452	0.000000	
992	9.91000	5.760568	-26.521445	261.901188	36.443940	-9.267286	1.249645	34.338941	142.705529	0.000000	
993	9.92000	6.280131	-26.168599	253.350742	35.288696	-9.029879	1.183004	34.482642	142.924194	0.000000	
994	9.93000	6.980814	-25.015392	246.218913	34.217530	-8.846263	1.088939	34.624540	142.539550	0.000000	
995	9.94000	7.526435	-24.533531	247.106452	34.371392	-8.826642	1.152401	34.330548	142.569035	0.000000	
996	9.95000	5.781917	-25.302929	254.240310	35.430206	-8.940224	1.523403	34.088409	142.840470	0.000000	
997	9.96000	2.742408	-26.265373	258.116395	35.957626	-8.770090	2.085064	33.393351	142.881852	0.000000	
998	9.97000	0.721655	-26.408706	257.583146	35.996745	-8.592424	2.468280	33.091680	143.353273	0.000000	
999	9.98000	0.290161	-26.274807	256.524651	35.885788	-8.530722	2.588488	33.056640	143.493354	0.000000	
1000	9.99000	0.722129	-26.526476	255.021079	35.740083	-8.558043	2.565239	33.290773	143.811404	0.000000	
1001	10.00000	0.629377	-26.508103	251.755029	35.349458	-8.497206	2.497489	33.497949	144.129764	0.000000	
1002	10.01000	1.215998	-25.646781	245.935012	34.687094	-8.401083	2.379644	33.806555	144.718309	0.000000	
1003	10.02000	2.279304	-24.228946	244.440432	34.636141	-8.417816	2.191322	33.905971	145.162552	0.000000	
1004	10.03000	3.616190	-22.209997	246.377698	35.213537	-8.701648	2.079935	34.569809	146.027469	0.000000	
1005	10.04000	3.795961	-21.060909	248.933347	35.894837	-8.751285	2.161646	34.383405	147.071954	0.000000	
1006	10.05000	2.546868	-20.789727	249.909535	36.045169	-8.553635	2.424436	33.660616	147.052755	0.000000	
1007	10.06000	1.433763	-20.679885	249.832712	36.048488	-8.193844	2.691674	32.411838	147.093575	0.000000	
1008	10.07000	0.546664	-20.658272	250.102933	36.198934	-7.913739	2.834436	31.400756	147.532073	0.000000	
1009	10.08000	0.546788	-20.679308	251.791128	36.396401	-7.677302	2.897819	30.250157	147.326802	0.000000	
1010	10.09000	0.456203	-21.158169	252.416300	36.484218	-7.432447	2.942935	29.219390	147.385482	0.000000	
1011	10.10000	0.344428	-22.298453	253.747201	36.625193	-7.141921	3.010334	27.938285	147.347601	0.000000	
1012	10.11000	0.481582	-22.496612	258.074683	37.215383	-7.092468	3.013023	27.254043	147.185541	0.000000	
1013	10.12000	2.161731	-21.296510	263.117255	37.998744	-7.084947	2.940840	26.440874	147.146046	0.000000	
1014	10.13000	2.866856	-20.696348	266.662411	38.540660	-6.863653	3.103882	25.150068	147.123182	0.000000	
1015	10.14000	2.212113	-21.673953	271.529245	39.186170	-6.435501	3.459769	23.217669	146.999702	0.000000	
1016	10.15000	1.103967	-23.503740	274.466014	39.257798	-5.776568	3.789080	20.730809	145.952576	0.000000	
1017	10.16000	0.131665	-25.859924	275.725312	39.155681	-5.018691	4.063113	18.029985	145.260136	0.000000	
1018	10.17000	0.272171	-27.755588	277.691658	39.102804	-4.430692	4.180035	15.763232	144.314424	0.000000	
1019	10.18000	0.705763	-29.012647	277.890978	38.915489	-3.906396	4.214911	13.801748	143.720177	0.000000	
1020	10.19000	0.957980	-30.292636	278.707538	38.747061	-3.427537	4.245395	12.005969	142.879674	0.000000	
1021	10.20000	1.004446	-31.138648	279.166256	38.643041	-3.020931	4.276465	10.522727	142.394453	0.000000	
1022	10.21000	1.254022	-31.227248	281.122569	38.832188	-2.747835	4.261395	9.440936	142.085278	0.000000	
1023	10.22000	2.002680	-30.578295	285.368372	39.540414	-2.615376	4.258943	8.727484	142.352411	0.000000	
1024	10.23000	1.820485	-29.955941	290.149327	40.156688	-2.385713	4.354081	7.815133	142.034453	0.000000	
1025	10.24000	0.593067	-29.591008	292.632530	40.488913	-2.069074	4.561194	6.835840	141.909093	0.000000	
1026	10.25000	-0.567477	-29.113822	293.082416	40.621897	-1.780630	4.713826	6.001766	142.078018	0.000000	
1027	10.26000	-0.659695	-28.587451	294.061871	40.793459	-1.616921	4.754982	5.437287	142.113646	0.000000	
1028	10.27000	-1.023804	-28.724305	294.418399	40.900358	-1.444758	4.800790	4.895991	142.322840	0.000000	
1029	10.28000	-1.682245	-29.048798	293.190009	40.678695	-1.203085	4.925546	4.184067	142.210389	0.000000	
1030	10.29000	-2.659276	-29.076737	293.204295	40.503172	-0.898409	5.041474	3.280069	141.608669	0.000000	
1031	10.30000	-3.114337	-29.125509	291.528590	40.382144	-0.737050	5.138575	2.809702	142.017489	0.000000	
1032	10.31000	-3.545826	-28.920383	292.769714	40.481283	-0.655866	5.212310	2.579707	141.723241	0.000000	
1033	10.32000	-3.318846	-28.735246	293.208544	40.671536	-0.672355	5.243881	2.600413	142.133518	0.000000	
1034	10.33000	-3.228553	-28.322725	293.649814	40.816821	-0.680409	5.275869	2.611217	142.356792	0.000000	
1035	10.34000	-3.297445	-28.025734	293.829581	40.870900	-0.616903	5.298909	2.402916	142.412353	0.000000	
1036	10.35000	-3.410953	-27.796559	294.267749	40.997934	-0.670639	5.354083	2.597387	142.599531	0.000000	
1037	10.36000	-3.478084	-27.703267	295.320611	41.215747	-0.787074	5.436492	2.991082	142.813868	0.000000	
1038	10.37000	-3.294503	-28.020988	296.642460	41.342894	-0.858405	5.463298	3.192401	142.647117	0.000000	
1039	10.38000	-3.111458	-28.498504	297.166701	41.460381	-0.911498	5.476288	3.340146	142.855103	0.000000	
1040	10.39000	-3.109843	-28.772694	296.985280	41.477184	-0.965785	5.567935	3.524852	143.036787	0.000000	
1041	10.40000	-3.108868	-28.636070	297.429298	41.494547	-0.956921	5.650550	3.489428	142.862140	0.000000	
1042	10.41000	-3.153470	-28.408748	296.986680	41.493044	-0.975419	5.779334	3.563243	143.039741	0.000000	
1043	10.42000	-3.697075	-28.208121	296.108665	41.317197	-0.887578	6.014540	3.352170	142.844159	0.000000	
1044	10.43000	-4.399542	-28.353358	294.268451	40.885397	-0.611676	6.254622	2.533453	142.293609	0.000000	
1045	10.44000	-5.306755	-28.683733	290.749532	40.297609	-0.273703	6.531919	1.530267	142.047059	0.000000	
1046	10.45000	-6.781768	-28.922737	288.459857	39.794128	-0.117007	6.777892	1.208085	141.467247	0.000000	
1047	10.46000	-7.416762	-28.975548	286.173317	39.443943	0.123480	7.017879	0.468724	141.385855	0.000000	
1048	10.47000	-8.099148	-28.205068	284.324836	39.196957	0.210737	7.180466	0.263344	141.329947	0.000000	
1049	10.48000	-8.416324	-27.294635	283.617064	39.168261	0.118796	7.420409	0.633976	141.452477	0.000000	
1050	10.49000	-9.211595	-26.408943	282.825041	39.049006	0.116102	7.619727	0.759906	141.301320	0.000000	
1051	10.50000	-9.437796	-26.436356	280.438617	38.774331	0.104612	7.758436	0.841402	141.533019	0.000000	
1052	10.51000	-9.778223	-25.979603	281.226470	38.876008	-0.094550	7.805111	1.595971	141.430536	0.000000	
1053	10.52000	-8.412963	-25.928466	281.922856	39.059615	-0.398979	7.780389	2.474802	141.723701	0.000000	
1054	10.53000	-7.821917	-25.901251	282.795924	39.270831	-0.622707	7.706020	3.172936	142.027412	0.000000	
1055	10.54000	-7.206247	-26.195019	284.116884	39.398624	-0.756733	7.709407	3.541193	141.856263	0.000000	
1056	10.55000	-6.887273	-25.964973	284.994368	39.464804	-0.982156	7.677126	4.275337	141.617206	0.000000	
1057	10.56000	-6.589517	-26.373128	285.865379	39.646639	-1.197657	7.726794	4.973397	141.878082	0.000000	
1058	10.57000	-6.020430	-26.526141	287.789438	40.049484	-1.564810	7.647476	6.134583	142.347183	0.000000	
1059	10.58000	-4.953573	-26.405246	288.212664	40.273281	-1.986394	7.398437	7.437764	142.896797	0.000000	
1060	10.59000	-3.092195	-25.458558	290.050071	40.646131	-2.577887	7.052374	9.168320	143.140940	0.000000	
1061	10.60000	-0.959642	-23.962465	291.980182	41.109876	-3.105091	6.696887	10.615681	143.571194	0.000000	
1062	10.61000	0.220012	-22.788956	294.172883	41.562527	-3.597802	6.480067	12.047456	143.873585	0.000000	
1063	10.62000	0.378888	-22.143867	295.830552	42.020170	-4.010730	6.475263	13.353107	144.522680	0.000000	
1064	10.63000	0.583138	-21.842071	297.316309	42.359702	-4.333730	6.406027	14.344100	144.898438	0.000000	
1065	10.64000	1.151380	-21.676706	299.068769	42.636866	-4.692746	6.267519	15.382431	144.950399	0.000000	
1066	10.65000	2.150835	-21.601214	300.737057	42.940593	-4.951262	6.091479	16.020888	145.142958	0.000000	
1067	10.66000	3.672542	-21.181931	301.960658	43.245784	-5.335684	5.878482	17.023761	145.506850	0.000000	
1068	10.67000	4.398482	-20.927033	302.399609	43.357535	-5.451231	5.735337	17.283429	145.630140	0.000000	
1069	10.68000	4.717227	-21.199586	303.020317	43.402551	-5.405151	5.716161	17.052925	145.515775	0.000000	
1070	10.69000	4.399235	-21.338406	303.294919	43.337081	-5.198074	5.762196	16.397173	145.186246	0.000000	
1071	10.70000	4.172910	-21.774775	302.770486	43.180590	-5.054733	5.812821	15.982764	144.980366	0.000000	
1072	10.71000	4.287417	-22.047781	303.476422	43.226086	-5.072323	5.803173	15.987869	144.828270	0.000000	
1073	10.72000	4.402775	-22.753907	304.266202	43.316381	-5.116614	5.802341	16.076141	144.841910	0.000000	
1074	10.73000	3.266495	-22.963303	304.003552	43.241644	-4.965046	5.890858	15.743396	144.749665	0.000000	
1075	10.74000	2.312605	-23.400697	303.028466	43.157369	-4.885562	5.997508	15.660097	144.997753	0.000000	
1076	10.75000	1.606712	-23.267039	301.790651	42.994539	-4.878539	5.966827	15.796678	145.037230	0.000000	
1077	10.76000	1.285730	-22.764831	300.724753	43.014599	-4.950985	5.880567	16.137464	145.552163	0.000000	
1078	10.77000	2.235271	-20.886220	301.694359	43.320933	-5.191768	5.660002	16.755385	145.845059	0.000000	
1079	10.78000	3.253966	-19.258469	302.395214	43.662238	-5.450322	5.503398	17.434396	146.415791	0.000000	
1080	10.79000	3.387095	-17.933237	302.133136	43.746185	-5.485929	5.462761	17.549609	146.642984	0.000000	
1081	10.80000	3.407231	-17.273659	300.640066	43.511413	-5.406041	5.376475	17.369075	146.504020	0.000000	
1082	10.81000	3.222993	-16.822797	297.204396	43.074632	-5.246376	5.359600	17.059576	146.672816	0.000000	
1083	10.82000	2.630381	-16.578027	294.298134	42.682347	-5.050878	5.393424	16.647047	146.760031	0.000000	
1084	10.83000	1.856655	-16.537282	292.269886	42.453221	-4.899756	5.459140	16.354085	146.992754	0.000000	
1085	10.84000	1.151844	-16.655986	291.041079	42.250660	-4.676054	5.542788	15.753508	146.936310	0.000000	
1086	10.85000	0.197953	-16.660193	290.601991	42.148530	-4.569864	5.681818	15.545442	146.808316	0.000000	
1087	10.86000	0.062398	-17.189319	289.107151	41.837720	-4.418309	5.705092	15.121435	146.569548	0.000000	
1088	10.87000	-0.118184	-18.380269	287.521028	41.508460	-4.248506	5.672908	14.640624	146.404251	0.000000	
1089	10.88000	-0.116797	-19.753071	285.934906	41.205894	-4.051019	5.635675	14.031817	146.356305	0.000000	
1090	10.89000	-0.500771	-20.966521	285.761783	40.949994	-3.935504	5.626502	13.690746	145.722276	0.000000	
1091	10.90000	-0.635206	-22.316612	284.529018	40.692175	-3.729007	5.644407	13.044165	145.642651	0.000000	
1092	10.91000	-1.293293	-22.914633	283.826462	40.436574	-3.614041	5.663613	12.765944	145.189566	0.000000	
1093	10.92000	-1.609450	-23.942691	283.643558	40.434237	-3.587145	5.718364	12.724720	145.422517	0.000000	
1094	10.93000	-2.041321	-24.057913	283.555104	40.442289	-3.524374	5.755477	12.569223	145.512954	0.000000	
1095	10.94000	-1.996053	-23.529914	285.142329	40.706698	-3.613224	5.787388	12.803561	145.551937	0.000000	
1096	10.95000	-1.860709	-22.658346	287.528869	41.044583	-3.665320	5.787036	12.858093	145.391214	0.000000	
1097	10.96000	-2.180198	-22.018841	287.083169	41.189182	-3.683065	5.874890	12.985300	146.031013	0.000000	
1098	10.97000	-2.725064	-21.676666	288.054331	41.351340	-3.665064	6.017699	12.955341	146.051491	0.000000	
1099	10.98000	-2.725713	-21.334450	288.325563	41.351228	-3.583785	6.026984	12.661202	145.864978	0.000000	
1100	10.99000	-2.317093	-21.148121	289.027204	41.578926	-3.662992	6.007825	12.846722	146.271144	0.000000	
1101	11.00000	-2.293851	-21.188485	291.580903	42.024365	-3.750390	6.025164	13.029375	146.518481	0.000000	
1102	11.01000	-2.269515	-21.231980	293.698332	42.207054	-3.857907	6.047659	13.297054	146.086169	0.000000	
1103	11.02000	-1.541696	-21.545140	295.546073	42.579871	-3.944537	5.999820	13.406068	146.473837	0.000000	
1104	11.03000	-1.155387	-21.768985	297.219573	42.817840	-4.032556	5.893116	13.573080	146.477204	0.000000	
1105	11.04000	-1.154380	-22.405641	298.629434	43.007990	-4.012938	5.873794	13.442453	146.506363	0.000000	
1106	11.05000	-1.516835	-23.111315	300.393158	43.242696	-3.939315	5.896020	13.166547	146.519624	0.000000	
1107	11.06000	-1.015978	-23.631120	301.974831	43.551795	-4.026658	5.848484	13.318661	146.842767	0.000000	
1108	11.07000	-1.013664	-24.175186	304.796594	43.878405	-4.078774	5.888599	13.364625	146.622209	0.000000	
1109	11.08000	-1.420170	-25.063049	306.640002	44.176584	-4.149623	5.970483	13.568258	146.827416	0.000000	
1110	11.09000	-1.647196	-24.900628	308.668584	44.449808	-4.202507	5.988627	13.679287	146.722586	0.000000	
1111	11.10000	-1.192908	-24.825002	310.777418	44.950281	-4.343028	5.964178	13.978221	147.323689	0.000000	
1112	11.11000	-1.010124	-24.817770	314.834730	45.523561	-4.438469	5.967205	14.075684	147.237871	0.000000	
1113	11.12000	-0.349458	-24.966877	319.415792	46.305209	-4.604094	5.992082	14.306144	147.584246	0.000000	
1114	11.13000	0.197788	-24.956687	324.703753	47.034671	-4.869868	5.962329	14.820742	147.416936	0.000000	
1115	11.14000	0.745436	-25.469833	329.538622	47.899337	-5.206775	5.945851	15.555924	147.933004	0.000000	
