NO_OF_SAMPLES	132
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:20:41	10788.77882692
FIRST_SAMPLE	1119
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1175	11.74000	0.533812	0.562755	2.886187	0.205033	0.151103	-0.021818	0.000000	0.000000	0.000000	
1176	11.75000	0.557067	0.562288	3.421088	0.168637	0.195988	-0.012709	0.000000	0.000000	0.000000	
1177	11.76000	0.534230	0.562502	3.331587	0.195637	0.196161	-0.003544	0.000000	0.000000	0.000000	
1178	11.77000	0.352426	0.562235	3.419034	0.213682	0.196001	0.010423	0.000000	0.000000	0.000000	
1179	11.78000	0.556973	0.380110	2.708927	0.213093	0.178353	0.010110	0.000000	0.000000	0.000000	
1180	11.79000	0.443195	0.539439	3.241438	0.178063	0.159774	-0.026294	0.000000	0.000000	0.000000	
1181	11.80000	0.534208	0.494066	2.887015	0.204303	0.178188	0.010222	0.000000	0.000000	0.000000	
1182	11.81000	0.510666	0.653891	3.068057	0.204460	0.250551	-0.017285	0.000000	0.000000	0.000000	
1183	11.82000	0.534313	0.379977	2.885853	0.195473	0.160099	-0.008173	0.000000	0.000000	0.000000	
1184	11.83000	0.488777	0.516236	3.155950	0.150149	0.213893	-0.008027	0.000000	0.000000	0.000000	
1185	11.84000	0.579457	0.494509	2.884962	0.214110	0.133159	-0.021919	0.000000	0.000000	0.000000	
1186	11.85000	0.511616	0.494048	3.152840	0.204520	0.178126	0.005639	0.000000	0.000000	0.000000	
1187	11.86000	0.420621	0.516556	3.507904	0.178051	0.177806	-0.026328	0.000000	0.000000	0.000000	
1188	11.87000	0.443090	0.379967	2.886490	0.213347	0.196315	-0.008136	0.000000	0.000000	0.000000	
1189	11.88000	0.443193	0.539553	3.241696	0.195852	0.177980	-0.012585	0.000000	0.000000	0.000000	
1190	11.89000	0.511073	0.494026	2.888656	0.195296	0.214344	-0.012726	0.000000	0.000000	0.000000	
1191	11.90000	0.420451	0.539569	3.330752	0.204767	0.196094	-0.008016	0.000000	0.000000	0.000000	
1192	11.91000	0.511367	0.425668	3.155737	0.221734	0.268762	0.014612	0.000000	0.000000	0.000000	
1193	11.92000	0.488494	0.562312	2.799600	0.195178	0.196146	0.010331	0.000000	0.000000	0.000000	
1194	11.93000	0.511468	0.562619	3.508496	0.204921	0.196197	-0.012725	0.000000	0.000000	0.000000	
1195	11.94000	0.488166	0.653621	2.711832	0.195249	0.205195	0.005802	0.000000	0.000000	0.000000	
1196	11.95000	0.397663	0.584606	3.244735	0.159315	0.222853	-0.007895	0.000000	0.000000	0.000000	
1197	11.96000	0.533939	0.539509	2.710361	0.177420	0.168986	-0.008023	0.000000	0.000000	0.000000	
1198	11.97000	0.420395	0.562296	3.153105	0.195782	0.177944	-0.007942	0.000000	0.000000	0.000000	
1199	11.98000	0.534139	0.425774	3.064759	0.213343	0.205437	-0.003664	0.000000	0.000000	0.000000	
1200	11.99000	0.397624	0.516884	2.885837	0.231491	0.178195	0.014957	0.000000	0.000000	0.000000	
1201	12.00000	0.534363	0.425335	2.889213	0.194501	0.232386	0.028474	0.000000	0.000000	0.000000	
1202	12.01000	0.443008	0.585382	3.152788	0.213913	0.178112	-0.007991	0.000000	0.000000	0.000000	
1203	12.02000	0.375320	0.425002	3.331131	0.177334	0.204887	-0.003406	0.000000	0.000000	0.000000	
1204	12.03000	0.533530	0.699423	2.800878	0.195467	0.205254	-0.003413	0.000000	0.000000	0.000000	
1205	12.04000	0.420827	0.447698	3.065814	0.167900	0.204866	0.014947	0.000000	0.000000	0.000000	
1206	12.05000	0.488106	0.699422	2.711575	0.213298	0.205300	0.014978	0.000000	0.000000	0.000000	
1207	12.06000	0.374327	0.653694	3.065246	0.205044	0.196087	-0.026208	0.000000	0.000000	0.000000	
1208	12.07000	0.442844	0.653584	3.066200	0.195586	0.205100	-0.003348	0.000000	0.000000	0.000000	
1209	12.08000	0.261204	0.561833	2.886616	0.195452	0.177717	0.010650	0.000000	0.000000	0.000000	
