NO_OF_SAMPLES	1124
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:24:47	11034.90356421
FIRST_SAMPLE	902
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
981	9.80000	1.217499	1.605989	3.361054	0.421562	0.435984	0.046735	0.000000	0.000000	0.000000	
982	9.81000	1.261559	1.673924	3.011704	0.375802	0.453813	0.069972	0.000000	0.000000	0.000000	
983	9.82000	1.218211	1.696578	3.362139	0.375886	0.399017	0.065096	0.000000	0.000000	0.000000	
984	9.83000	1.282176	1.493169	2.838320	0.394089	0.426584	0.074284	0.000000	0.000000	0.000000	
985	9.84000	1.263755	1.787981	3.187641	0.348962	0.353425	0.046611	0.000000	0.000000	0.000000	
986	9.85000	1.190195	1.334494	2.838635	0.357516	0.444530	0.069602	0.000000	0.000000	0.000000	
987	9.86000	1.240223	1.833044	3.011154	0.348711	0.417202	0.060779	0.000000	0.000000	0.000000	
988	9.87000	1.282576	1.447372	3.013801	0.412095	0.426563	0.088015	0.000000	0.000000	0.000000	
989	9.88000	1.194567	1.674014	3.186961	0.321308	0.426146	0.046819	0.000000	0.000000	0.000000	
990	9.89000	1.216925	1.537630	3.363025	0.384785	0.417238	0.074212	0.000000	0.000000	0.000000	
991	9.90000	1.215355	1.697923	2.748271	0.367196	0.426649	0.042297	0.000000	0.000000	0.000000	
992	9.91000	1.238834	1.651657	3.012340	0.366785	0.417247	0.069789	0.000000	0.000000	0.000000	
993	9.92000	1.213993	1.630273	2.574660	0.357957	0.399068	0.065152	0.000000	0.000000	0.000000	
994	9.93000	1.216970	1.697226	3.099624	0.375984	0.389925	0.069700	0.000000	0.000000	0.000000	
995	9.94000	1.236023	1.403564	2.751502	0.385342	0.371926	0.055548	0.000000	0.000000	0.000000	
996	9.95000	1.377698	1.899687	3.189042	0.302769	0.398420	0.088376	0.000000	0.000000	0.000000	
997	9.96000	1.260086	1.356441	3.188529	0.421246	0.444958	0.069555	0.000000	0.000000	0.000000	
998	9.97000	1.265748	1.944910	3.448796	0.321072	0.435115	0.065522	0.000000	0.000000	0.000000	
999	9.98000	1.193565	1.447619	3.363216	0.448603	0.381104	0.087749	0.000000	0.000000	0.000000	
1000	9.99000	1.193781	1.810707	2.836274	0.321307	0.416943	0.069996	0.000000	0.000000	0.000000	
1001	10.00000	1.373897	1.470016	3.015208	0.366893	0.399155	0.055705	0.000000	0.000000	0.000000	
1002	10.01000	1.192144	1.562012	2.838080	0.357900	0.371621	0.064917	0.000000	0.000000	0.000000	
1003	10.02000	1.216470	1.697220	3.011109	0.385132	0.426574	0.060666	0.000000	0.000000	0.000000	
1004	10.03000	1.238255	1.515464	3.100747	0.375813	0.417279	0.069628	0.000000	0.000000	0.000000	
1005	10.04000	1.375358	1.787965	2.837459	0.385366	0.399372	0.056065	0.000000	0.000000	0.000000	
1006	10.05000	1.191680	1.470732	2.926355	0.366640	0.389717	0.087903	0.000000	0.000000	0.000000	
1007	10.06000	1.238512	1.697718	2.837636	0.348797	0.380709	0.065104	0.000000	0.000000	0.000000	
1008	10.07000	1.214551	1.447455	3.013345	0.366591	0.435420	0.074256	0.000000	0.000000	0.000000	
1009	10.08000	1.307578	1.765454	2.925020	0.367131	0.380937	0.055951	0.000000	0.000000	0.000000	
1010	10.09000	1.260089	1.447679	3.014298	0.375828	0.399024	0.074092	0.000000	0.000000	0.000000	
1011	10.10000	1.375081	1.674487	2.925775	0.367221	0.399347	0.037521	0.000000	0.000000	0.000000	
1012	10.11000	1.352148	1.492704	3.189039	0.421588	0.399517	0.055688	0.000000	0.000000	0.000000	
1013	10.12000	1.238283	1.629236	2.924820	0.366865	0.417303	0.065175	0.000000	0.000000	0.000000	
1014	10.13000	1.242545	1.763185	3.625739	0.311699	0.416620	0.079034	0.000000	0.000000	0.000000	
1015	10.14000	1.213281	1.517158	2.574932	0.367233	0.399272	0.046615	0.000000	0.000000	0.000000	
1016	10.15000	1.150034	1.810090	3.186094	0.321156	0.416836	0.069941	0.000000	0.000000	0.000000	
1017	10.16000	1.282536	1.470680	2.924489	0.430836	0.445335	0.042093	0.000000	0.000000	0.000000	
1018	10.17000	1.239881	1.810980	2.924329	0.330753	0.380709	0.046802	0.000000	0.000000	0.000000	
1019	10.18000	1.192689	1.402970	3.187957	0.421729	0.381267	0.046303	0.000000	0.000000	0.000000	
1020	10.19000	1.195214	1.764915	3.187468	0.330323	0.380398	0.074333	0.000000	0.000000	0.000000	
1021	10.20000	1.238960	1.538312	3.188358	0.385047	0.390001	0.064912	0.000000	0.000000	0.000000	
1022	10.21000	1.260951	1.560858	3.013363	0.348588	0.417183	0.060490	0.000000	0.000000	0.000000	
1023	10.22000	1.239086	1.674483	3.011888	0.366944	0.417359	0.056002	0.000000	0.000000	0.000000	
1024	10.23000	1.214253	1.561451	2.750582	0.330360	0.417017	0.069743	0.000000	0.000000	0.000000	
1025	10.24000	1.241431	1.764607	3.361664	0.385089	0.399140	0.060562	0.000000	0.000000	0.000000	
1026	10.25000	1.146346	1.493351	2.924498	0.375787	0.435485	0.074316	0.000000	0.000000	0.000000	
1027	10.26000	1.265019	1.809925	3.449679	0.376077	0.371738	0.055874	0.000000	0.000000	0.000000	
1028	10.27000	1.260005	1.401542	3.102520	0.348151	0.426044	0.087969	0.000000	0.000000	0.000000	
1029	10.28000	1.263780	1.718564	3.362786	0.321140	0.426064	0.056047	0.000000	0.000000	0.000000	
1030	10.29000	1.282668	1.493001	2.926261	0.375875	0.417340	0.069631	0.000000	0.000000	0.000000	
1031	10.30000	1.259577	1.698667	2.486265	0.385599	0.399472	0.046817	0.000000	0.000000	0.000000	
1032	10.31000	1.148138	1.561112	3.187973	0.384752	0.380584	0.097120	0.000000	0.000000	0.000000	
1033	10.32000	1.375376	1.605986	3.102264	0.357845	0.380837	0.055757	0.000000	0.000000	0.000000	
1034	10.33000	1.193388	1.629461	3.012078	0.366940	0.399055	0.060477	0.000000	0.000000	0.000000	
1035	10.34000	1.191919	1.515831	2.924858	0.375790	0.435508	0.074340	0.000000	0.000000	0.000000	
1036	10.35000	1.216041	1.697040	2.924877	0.330291	0.416951	0.074463	0.000000	0.000000	0.000000	
1037	10.36000	1.146302	1.471014	2.924605	0.385061	0.417382	0.065001	0.000000	0.000000	0.000000	
1038	10.37000	1.263441	1.787086	3.187217	0.330355	0.417026	0.060708	0.000000	0.000000	0.000000	
1039	10.38000	1.305666	1.470689	3.013242	0.448945	0.399671	0.064891	0.000000	0.000000	0.000000	
1040	10.39000	1.283984	1.674034	2.925581	0.330292	0.426137	0.069876	0.000000	0.000000	0.000000	
1041	10.40000	1.214787	1.516242	2.925695	0.385060	0.389980	0.074136	0.000000	0.000000	0.000000	
1042	10.41000	1.238159	1.652359	2.838300	0.348707	0.371509	0.074223	0.000000	0.000000	0.000000	
1043	10.42000	1.351621	1.560706	3.013234	0.421461	0.426822	0.069719	0.000000	0.000000	0.000000	
1044	10.43000	1.192187	1.538324	2.925662	0.321118	0.426013	0.069734	0.000000	0.000000	0.000000	
1045	10.44000	1.374719	1.697239	2.837526	0.385416	0.417715	0.042239	0.000000	0.000000	0.000000	
1046	10.45000	1.350719	1.538499	2.839217	0.394187	0.399256	0.074212	0.000000	0.000000	0.000000	
1047	10.46000	1.353887	1.833227	3.012578	0.385348	0.371922	0.060569	0.000000	0.000000	0.000000	
1048	10.47000	1.192178	1.356919	3.189238	0.375768	0.398977	0.069365	0.000000	0.000000	0.000000	
1049	10.48000	1.375842	1.719660	3.013674	0.358034	0.380945	0.046685	0.000000	0.000000	0.000000	
1050	10.49000	1.283781	1.515341	3.101923	0.348534	0.398887	0.064951	0.000000	0.000000	0.000000	
1051	10.50000	1.351025	1.629180	2.751649	0.348682	0.398980	0.069730	0.000000	0.000000	0.000000	
1052	10.51000	1.239784	1.673717	3.187848	0.348364	0.416994	0.078997	0.000000	0.000000	0.000000	
1053	10.52000	1.261019	1.561170	3.012615	0.376117	0.417500	0.046672	0.000000	0.000000	0.000000	
1054	10.53000	1.309423	1.696017	3.451352	0.375742	0.380683	0.078812	0.000000	0.000000	0.000000	
1055	10.54000	1.348835	1.607768	2.313627	0.367202	0.390140	0.065126	0.000000	0.000000	0.000000	
1056	10.55000	1.284978	1.810025	2.924759	0.321225	0.426083	0.070023	0.000000	0.000000	0.000000	
1057	10.56000	1.236452	1.403254	2.839393	0.367049	0.371767	0.055539	0.000000	0.000000	0.000000	
1058	10.57000	1.263435	1.901090	3.011655	0.348677	0.389746	0.074541	0.000000	0.000000	0.000000	
1059	10.58000	1.214804	1.470641	3.012274	0.412413	0.426756	0.060418	0.000000	0.000000	0.000000	
1060	10.59000	1.216998	1.810640	2.924316	0.321372	0.398726	0.065299	0.000000	0.000000	0.000000	
1061	10.60000	1.283534	1.516224	3.014116	0.385297	0.362772	0.055587	0.000000	0.000000	0.000000	
1062	10.61000	1.215976	1.628708	3.013255	0.311968	0.416784	0.074382	0.000000	0.000000	0.000000	
1063	10.62000	1.285164	1.651381	3.186947	0.394299	0.426735	0.046777	0.000000	0.000000	0.000000	
1064	10.63000	1.306504	1.491905	3.189487	0.357342	0.435316	0.078882	0.000000	0.000000	0.000000	
1065	10.64000	1.285850	1.719697	3.187647	0.367095	0.380930	0.046655	0.000000	0.000000	0.000000	
1066	10.65000	1.282805	1.514747	3.012633	0.411850	0.481225	0.097536	0.000000	0.000000	0.000000	
1067	10.66000	1.264334	1.900997	3.186078	0.376127	0.390019	0.060696	0.000000	0.000000	0.000000	
1068	10.67000	1.192554	1.446998	3.188489	0.375443	0.435288	0.092640	0.000000	0.000000	0.000000	
1069	10.68000	1.354448	1.810753	3.101037	0.349156	0.335321	0.037361	0.000000	0.000000	0.000000	
1070	10.69000	1.239593	1.537536	3.363230	0.393859	0.417280	0.078813	0.000000	0.000000	0.000000	
1071	10.70000	1.216279	1.765864	2.836097	0.367125	0.399160	0.056046	0.000000	0.000000	0.000000	
1072	10.71000	1.193830	1.561081	3.189124	0.330341	0.362170	0.069432	0.000000	0.000000	0.000000	
1073	10.72000	1.305412	1.607154	2.749332	0.430911	0.417930	0.055955	0.000000	0.000000	0.000000	
1074	10.73000	1.126707	1.719942	3.186009	0.366811	0.398917	0.069753	0.000000	0.000000	0.000000	
1075	10.74000	1.191694	1.470662	2.925531	0.366751	0.417228	0.069610	0.000000	0.000000	0.000000	
1076	10.75000	1.353093	1.809999	2.924835	0.357772	0.426426	0.065410	0.000000	0.000000	0.000000	
1077	10.76000	1.214614	1.448410	3.012247	0.467102	0.399692	0.074070	0.000000	0.000000	0.000000	
1078	10.77000	1.261601	1.765293	2.837860	0.330392	0.389600	0.079032	0.000000	0.000000	0.000000	
1079	10.78000	1.352122	1.514953	3.188730	0.421362	0.426773	0.069643	0.000000	0.000000	0.000000	
1080	10.79000	1.240063	1.696329	3.188007	0.312015	0.416832	0.065220	0.000000	0.000000	0.000000	
1081	10.80000	1.215646	1.493530	3.099957	0.394466	0.399419	0.037294	0.000000	0.000000	0.000000	
1082	10.81000	1.373466	1.675245	2.577013	0.330790	0.362526	0.055838	0.000000	0.000000	0.000000	
1083	10.82000	1.238318	1.606708	2.926233	0.321387	0.380508	0.060398	0.000000	0.000000	0.000000	
1084	10.83000	1.212870	1.493733	2.576091	0.330309	0.416979	0.078905	0.000000	0.000000	0.000000	
1085	10.84000	1.310696	1.900546	3.361538	0.367113	0.390074	0.042257	0.000000	0.000000	0.000000	
1086	10.85000	1.214850	1.470228	3.014474	0.330160	0.398625	0.078732	0.000000	0.000000	0.000000	
1087	10.86000	1.375681	1.719323	3.012300	0.376212	0.435884	0.037714	0.000000	0.000000	0.000000	
1088	10.87000	1.215688	1.560578	3.100104	0.384706	0.435438	0.088169	0.000000	0.000000	0.000000	
1089	10.88000	1.375140	1.696946	2.926395	0.357885	0.389975	0.060525	0.000000	0.000000	0.000000	
1090	10.89000	1.215677	1.560461	3.100749	0.366382	0.426105	0.097340	0.000000	0.000000	0.000000	
1091	10.90000	1.306281	1.789216	2.574725	0.349302	0.362793	0.037540	0.000000	0.000000	0.000000	
1092	10.91000	1.261987	1.605652	3.188444	0.357457	0.417066	0.078922	0.000000	0.000000	0.000000	
1093	10.92000	1.349780	1.561863	2.576612	0.367113	0.390106	0.060433	0.000000	0.000000	0.000000	
1094	10.93000	1.264146	1.672998	3.538632	0.366415	0.398739	0.088064	0.000000	0.000000	0.000000	
1095	10.94000	1.371157	1.539811	2.313746	0.367388	0.399448	0.042076	0.000000	0.000000	0.000000	
1096	10.95000	1.285947	1.764223	3.187495	0.330313	0.426155	0.060724	0.000000	0.000000	0.000000	
1097	10.96000	1.238392	1.515828	3.101330	0.375929	0.380794	0.069467	0.000000	0.000000	0.000000	
1098	10.97000	1.217889	1.832729	3.098977	0.330322	0.416959	0.069977	0.000000	0.000000	0.000000	
1099	10.98000	1.259328	1.470791	2.838061	0.412365	0.417588	0.074215	0.000000	0.000000	0.000000	
1100	10.99000	1.148402	1.788427	2.837011	0.284963	0.380197	0.065217	0.000000	0.000000	0.000000	
1101	11.00000	1.261438	1.515665	3.188025	0.421512	0.399405	0.064919	0.000000	0.000000	0.000000	
1102	11.01000	1.308328	1.718724	3.188234	0.321163	0.426092	0.060678	0.000000	0.000000	0.000000	
1103	11.02000	1.284315	1.606020	3.100468	0.384973	0.417378	0.069722	0.000000	0.000000	0.000000	
1104	11.03000	1.238464	1.651937	2.925296	0.357707	0.398920	0.074328	0.000000	0.000000	0.000000	
1105	11.04000	1.285767	1.765059	3.099557	0.348942	0.399135	0.037595	0.000000	0.000000	0.000000	
1106	11.05000	1.260994	1.515004	3.101683	0.321069	0.426034	0.065079	0.000000	0.000000	0.000000	
1107	11.06000	1.262575	1.810803	2.924105	0.330791	0.399036	0.037675	0.000000	0.000000	0.000000	
1108	11.07000	1.282090	1.538720	2.750410	0.394149	0.426611	0.074346	0.000000	0.000000	0.000000	
1109	11.08000	1.261688	1.719456	2.924130	0.321399	0.453648	0.042426	0.000000	0.000000	0.000000	
1110	11.09000	1.146096	1.516097	2.837790	0.348365	0.416950	0.088090	0.000000	0.000000	0.000000	
1111	11.10000	1.283741	1.652240	2.837821	0.330806	0.399087	0.032916	0.000000	0.000000	0.000000	
1112	11.11000	1.217560	1.514272	3.538033	0.366454	0.444491	0.065079	0.000000	0.000000	0.000000	
1113	11.12000	1.306862	1.628897	3.012844	0.376041	0.417454	0.055952	0.000000	0.000000	0.000000	
1114	11.13000	1.352184	1.696252	2.926888	0.320996	0.416833	0.088276	0.000000	0.000000	0.000000	
1115	11.14000	1.281567	1.448159	2.751221	0.376033	0.417452	0.060404	0.000000	0.000000	0.000000	
1116	11.15000	1.240023	1.787754	3.012527	0.312272	0.389558	0.060619	0.000000	0.000000	0.000000	
1117	11.16000	1.214841	1.356916	3.188161	0.412333	0.426736	0.055666	0.000000	0.000000	0.000000	
1118	11.17000	1.149651	1.833787	3.010859	0.321610	0.380580	0.046814	0.000000	0.000000	0.000000	
1119	11.18000	1.304696	1.470465	2.838196	0.412350	0.435888	0.069692	0.000000	0.000000	0.000000	
1120	11.19000	1.240531	1.719458	3.188403	0.285010	0.380326	0.042072	0.000000	0.000000	0.000000	
1121	11.20000	1.351490	1.469970	3.100839	0.421600	0.436095	0.046631	0.000000	0.000000	0.000000	
1122	11.21000	1.239021	1.719742	2.925476	0.312152	0.398620	0.069808	0.000000	0.000000	0.000000	
1123	11.22000	1.261694	1.697691	2.924492	0.376304	0.390172	0.046710	0.000000	0.000000	0.000000	
1124	11.23000	1.260347	1.606338	2.837430	0.348599	0.444595	0.060686	0.000000	0.000000	0.000000	
1125	11.24000	1.309014	1.787890	3.186657	0.412756	0.381291	0.046716	0.000000	0.000000	0.000000	
