NO_OF_FRAMES	132
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-10-29, 15:20:41	10788.77882692
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
1212	12.11000	880.182	337.253	1656.737	801.921	485.557	1380.082	822.068	574.056	1088.088	876.094	595.667	860.525	757.861	180.853	1359.629	741.047	116.350	1051.561	820.801	69.909	843.161	821.814	510.964	837.296	817.793	461.236	441.973	793.480	396.592	61.609	753.545	357.764	24.905	916.012	421.489	24.773	986.181	382.356	26.848	820.348	166.616	806.666	921.484	193.503	466.252	648.342	235.892	238.122	588.646	291.423	241.697	660.145	195.630	119.638	708.128	209.348	68.339
1213	12.12000	891.966	336.863	1656.486	812.129	485.678	1380.592	837.539	574.274	1088.304	897.311	594.896	862.990	768.188	181.156	1359.605	749.047	117.260	1051.198	826.796	69.893	842.540	829.615	511.492	837.735	821.227	460.524	442.053	793.679	395.985	61.707	753.510	357.262	25.145	915.969	421.473	24.660	986.985	382.506	27.784	831.968	165.848	807.763	940.515	194.137	469.765	674.476	235.544	233.120	613.778	289.851	233.783	695.484	193.797	117.890	745.421	208.777	68.845
1214	12.13000	903.367	336.350	1656.352	822.088	485.776	1380.815	852.238	574.293	1089.227	918.406	594.247	865.317	778.228	181.724	1359.094	756.140	117.728	1051.324	831.840	70.237	842.698	838.997	511.038	836.414	825.569	460.033	441.620	793.600	395.354	61.991	753.560	356.720	25.392	915.924	421.293	24.977	987.022	382.420	27.612	843.118	164.880	808.139	960.769	194.555	472.825	701.658	234.635	228.246	639.942	288.483	224.654	730.858	192.218	115.428	783.114	209.196	68.583
1215	12.14000	915.081	335.789	1655.332	831.998	485.850	1381.031	866.889	574.486	1089.892	940.272	592.643	867.794	788.506	182.008	1358.857	763.575	118.765	1050.262	838.323	71.066	840.868	848.837	510.708	835.903	829.836	459.233	441.354	794.384	395.175	62.829	753.836	356.271	25.421	915.911	420.975	24.939	987.048	382.389	27.509	854.330	164.253	808.841	980.121	194.714	475.813	729.155	234.129	221.506	667.138	287.083	214.037	764.708	191.056	111.092	821.489	209.420	68.896
1216	12.15000	926.331	334.921	1654.810	842.424	486.106	1381.093	880.857	574.491	1090.588	960.762	591.698	871.062	798.680	182.354	1358.118	771.299	119.769	1050.441	844.295	71.182	839.921	857.311	510.073	835.005	834.495	458.216	440.695	793.340	394.154	62.415	753.797	355.944	25.610	916.050	420.964	24.966	985.974	382.257	26.139	865.127	163.956	809.224	997.733	194.921	478.568	757.816	233.398	213.524	695.403	286.005	202.639	799.719	189.466	107.163	858.962	208.861	67.348
1217	12.16000	937.884	334.390	1654.027	852.500	486.350	1381.345	895.309	574.510	1090.862	981.730	590.542	873.266	808.853	182.639	1357.403	779.437	120.495	1050.160	849.978	71.419	839.109	866.470	509.453	833.975	839.454	457.577	440.638	793.954	393.906	63.257	754.176	356.066	25.909	916.126	420.765	24.786	986.370	382.123	26.159	876.511	163.263	810.114	1015.734	194.808	481.424	786.896	232.927	205.084	724.474	285.309	191.120	835.103	187.641	102.083	896.160	207.181	65.897
1218	12.17000	949.378	333.751	1652.889	862.751	486.348	1381.248	909.017	574.443	1091.305	1002.299	589.378	876.542	819.125	182.923	1356.514	787.876	121.031	1049.541	856.001	71.817	838.153	875.192	508.973	833.350	844.207	456.731	440.895	794.003	393.657	63.309	754.899	355.577	25.223	916.230	420.652	24.898	986.235	382.029	26.371	887.221	162.714	810.543	1032.484	194.478	484.117	816.270	232.788	194.822	755.180	284.585	177.815	869.207	186.026	96.299	933.269	204.231	63.907
1219	12.18000	960.671	332.549	1652.076	873.213	486.346	1380.843	923.395	574.328	1091.561	1022.610	588.056	879.706	829.297	183.245	1355.693	796.504	121.464	1048.706	861.653	72.439	836.955	883.778	508.389	832.725	849.369	456.165	440.704	798.712	391.603	64.455	754.923	355.300	25.491	915.682	420.168	25.310	986.374	382.116	26.396	897.314	162.228	810.757	1049.112	193.921	486.115	846.411	232.173	185.655	786.345	284.168	164.668	905.108	183.837	91.343	970.399	201.277	62.544
1220	12.19000	971.776	332.092	1651.568	883.449	486.380	1380.786	936.703	574.254	1091.954	1041.904	586.286	882.907	839.461	183.523	1354.615	805.206	121.880	1047.778	868.657	72.295	834.945	892.548	507.684	831.154	855.252	455.381	440.458	794.218	392.789	63.614	754.962	355.116	25.907	916.309	420.049	25.181	986.477	381.989	26.369	908.312	161.411	810.977	1064.713	192.756	487.925	875.958	230.786	176.913	818.609	284.122	150.393	941.403	181.345	85.881	1007.826	197.781	60.887
1221	12.20000	983.098	331.070	1650.610	894.552	486.708	1380.658	950.448	574.064	1092.450	1061.513	584.588	885.829	849.559	183.696	1353.689	813.870	122.365	1046.877	874.122	72.669	833.923	900.845	507.106	830.070	861.317	454.145	440.180	793.964	392.420	63.412	755.019	354.782	26.269	915.941	419.669	25.625	986.615	381.874	26.293	918.816	160.795	811.064	1079.995	191.455	489.390	907.430	230.132	165.855	851.717	283.409	135.756	976.788	179.260	79.856	1045.821	194.309	59.179
1222	12.21000	994.094	330.074	1649.464	905.328	486.816	1380.108	963.689	573.802	1092.153	1080.362	582.634	888.941	859.816	183.967	1352.653	822.384	123.006	1046.127	880.720	73.463	832.591	909.593	506.596	829.193	866.812	453.021	438.822	794.337	391.959	63.976	754.002	354.363	27.446	915.937	419.298	25.922	986.518	381.690	26.355	929.612	159.968	811.678	1093.818	190.564	489.322	939.847	229.899	155.101	886.108	283.382	121.745	1013.175	177.394	74.497	1083.485	190.733	58.403
1223	12.22000	1005.210	329.207	1648.331	915.840	486.596	1379.647	977.038	573.664	1092.630	1098.899	581.091	892.433	870.164	184.242	1351.575	830.633	123.890	1045.650	887.789	73.396	831.083	918.461	505.745	827.149	872.588	451.586	438.994	794.185	391.830	64.059	754.058	354.125	27.984	915.932	419.000	25.932	986.542	381.587	26.205	939.932	159.360	811.531	1106.992	188.877	489.472	973.480	229.348	143.793	921.634	282.789	107.698	1050.801	174.964	69.714	1121.715	187.592	57.161
1224	12.23000	1016.135	328.362	1647.676	926.631	486.640	1379.089	990.429	573.669	1092.896	1116.528	578.707	895.051	880.647	184.370	1350.434	839.374	124.509	1045.159	894.902	73.686	830.102	927.513	505.062	826.637	879.126	450.814	438.530	794.505	391.535	64.781	754.091	353.844	28.571	917.116	419.076	25.553	986.711	381.395	26.071	950.378	158.578	811.346	1119.529	187.474	487.591	1008.897	227.777	132.566	958.020	282.007	94.201	1088.241	173.155	64.526	1160.011	184.707	56.752
1225	12.24000	1026.868	327.115	1646.324	937.195	486.539	1378.455	1002.825	572.960	1092.161	1134.378	577.115	898.667	890.940	184.436	1349.438	848.555	124.896	1044.649	901.206	74.346	828.806	936.537	504.225	825.452	884.902	449.070	437.429	795.016	391.414	66.133	754.284	353.623	29.197	916.968	418.618	25.616	985.566	380.172	25.380	961.497	157.630	811.618	1131.060	185.653	486.165	1040.242	225.493	123.211	994.845	280.440	81.223	1126.290	171.629	59.810	1197.938	182.800	56.787
1226	12.25000	1037.942	325.991	1645.276	948.127	486.345	1377.386	1015.217	572.428	1092.199	1151.309	574.312	901.393	901.598	184.526	1348.245	858.120	125.084	1044.109	909.095	74.395	827.267	945.876	503.217	823.925	891.001	448.270	437.234	800.023	390.508	70.535	754.308	353.329	30.040	916.688	418.450	25.865	985.503	380.082	25.431	972.467	156.869	811.750	1141.375	184.010	483.877	1073.999	223.289	114.579	1032.204	279.091	69.423	1164.799	170.677	56.302	1236.366	181.826	56.920
1227	12.26000	1048.679	324.876	1644.260	958.794	486.108	1376.871	1027.946	571.672	1091.182	1167.986	572.260	903.872	912.435	184.518	1347.087	868.017	125.106	1043.534	916.354	74.706	826.459	955.371	502.612	822.947	895.960	446.829	436.493	804.751	387.941	67.988	754.380	352.893	30.996	916.375	417.957	25.691	985.605	380.188	25.392	982.868	155.819	811.326	1150.131	182.686	480.925	1107.655	221.221	106.270	1068.419	276.126	59.259	1203.594	170.324	53.368	1274.881	182.534	58.471
1228	12.27000	1059.447	323.853	1643.328	969.669	485.966	1375.758	1040.054	571.339	1091.224	1184.248	570.187	906.486	923.220	184.507	1345.978	878.192	124.994	1042.914	923.659	74.800	825.378	964.819	501.736	820.665	901.920	445.720	436.199	803.553	388.830	69.425	754.487	352.466	32.157	915.504	417.105	26.241	985.074	379.711	25.453	993.781	155.100	811.015	1157.825	181.554	477.761	1142.478	218.795	99.294	1104.225	273.088	49.854	1242.472	170.372	51.360	1312.987	184.359	61.626
1229	12.28000	1070.151	322.910	1641.684	980.597	485.791	1374.676	1052.384	570.859	1090.132	1200.383	568.523	909.455	934.143	184.321	1344.771	888.591	124.782	1042.243	931.737	75.345	823.407	974.205	501.050	819.924	909.796	445.222	435.535	805.378	388.249	68.063	754.637	351.841	33.656	915.646	416.711	26.073	986.809	381.286	26.128	1005.402	154.310	810.442	1165.420	179.978	473.269	1175.990	216.896	92.805	1139.659	269.999	41.858	1280.600	171.387	51.182	1349.992	187.928	66.247
1230	12.29000	1080.911	321.648	1640.588	991.060	485.289	1373.658	1064.254	570.231	1089.188	1215.782	566.536	911.596	944.964	184.232	1343.488	899.161	124.501	1041.511	939.983	75.329	822.461	983.624	500.193	818.209	915.277	443.878	435.303	794.988	387.394	70.618	754.799	350.977	35.563	914.793	416.332	26.371	986.443	380.654	26.038	1015.639	153.804	809.266	1171.335	179.264	467.906	1208.980	214.437	88.386	1173.829	267.282	34.989	1317.041	172.492	52.117	1385.082	192.248	71.962
1231	12.30000	1091.690	320.655	1639.770	1002.061	484.957	1372.290	1075.924	569.711	1088.920	1230.444	564.189	913.634	956.367	183.830	1342.226	909.848	124.186	1040.712	947.943	75.942	821.433	993.564	499.633	817.355	922.506	442.984	435.376	794.621	386.178	72.570	755.106	350.394	37.669	914.780	415.831	26.174	986.560	380.593	26.098	1027.118	152.898	808.470	1177.881	178.363	462.703	1239.969	212.785	85.621	1206.064	264.440	30.441	1351.220	173.781	54.606	1417.724	196.478	78.347
1232	12.31000	1102.182	319.565	1638.424	1013.066	484.622	1371.177	1087.360	568.994	1087.519	1244.604	562.166	914.903	967.302	183.449	1341.156	920.599	123.868	1039.837	956.713	75.768	819.389	1003.479	498.474	816.581	929.194	441.722	434.821	797.103	387.134	76.084	755.070	350.432	39.839	914.834	415.705	26.250	986.363	380.492	26.377	1039.242	152.114	807.514	1184.335	177.377	458.532	1267.717	210.850	83.884	1235.721	261.829	27.159	1381.982	175.122	58.082	1446.678	200.154	85.530
1233	12.32000	1113.107	318.438	1637.459	1024.132	484.074	1369.944	1098.452	567.793	1086.244	1258.999	560.928	916.614	978.528	183.016	1339.872	931.360	123.580	1038.879	965.558	75.776	818.760	1013.983	497.766	815.200	936.876	440.864	434.447	805.922	386.137	76.773	755.163	350.542	42.366	914.864	415.690	26.685	986.543	380.659	26.447	1051.493	150.825	806.383	1190.262	176.720	454.208	1292.257	210.001	83.527	1261.702	259.411	25.356	1409.942	176.449	63.203	1472.137	203.304	92.751
1234	12.33000	1123.646	317.213	1636.378	1035.196	483.463	1368.618	1110.438	567.358	1085.147	1272.289	559.342	918.127	989.831	182.326	1338.418	942.077	123.356	1037.829	974.253	76.273	816.964	1024.476	497.244	814.363	944.188	439.965	434.633	807.480	386.688	77.067	755.318	351.126	45.443	914.952	415.547	26.232	986.533	380.481	26.355	1064.564	149.370	805.688	1195.987	176.354	451.496	1314.613	209.003	84.221	1284.413	257.652	24.052	1433.692	178.481	67.955	1494.341	206.646	99.460
1235	12.34000	1134.398	316.434	1635.603	1046.186	482.772	1367.572	1121.209	566.422	1084.293	1284.113	556.356	917.510	1001.177	181.540	1337.626	952.697	123.228	1036.680	984.916	74.759	816.295	1035.120	496.118	812.861	953.594	439.671	434.386	810.765	387.523	80.639	755.859	351.902	48.568	914.991	415.737	26.529	986.444	380.393	26.402	1076.471	148.450	804.355	1203.220	175.134	448.111	1333.191	209.618	83.548	1303.612	257.263	23.357	1453.241	180.935	71.191	1513.033	210.122	103.709
1236	12.35000	1145.223	314.816	1634.343	1057.474	482.019	1366.260	1132.285	565.570	1082.530	1297.494	555.814	919.201	1012.878	180.578	1336.321	963.166	123.229	1035.424	993.790	75.159	815.180	1046.000	495.132	811.741	962.100	438.802	433.047	810.394	389.165	81.735	756.795	353.077	52.365	915.848	415.914	26.153	986.586	380.392	26.572	1088.907	147.453	803.529	1212.541	173.265	445.935	1348.241	210.066	83.956	1319.159	258.109	22.180	1469.274	183.509	72.670	1528.510	213.485	106.054
1237	12.36000	1155.740	313.777	1633.838	1068.506	481.063	1365.295	1143.012	564.622	1081.628	1309.425	554.642	918.867	1024.327	179.624	1335.295	973.430	123.391	1034.053	1004.410	74.429	813.597	1057.526	494.556	810.633	971.845	438.491	433.330	813.121	391.014	85.163	757.197	354.549	56.425	916.032	415.972	26.222	986.676	380.197	26.562	1101.609	146.304	803.188	1221.664	172.019	443.884	1360.056	211.562	82.320	1330.417	259.203	21.011	1481.378	186.961	71.039	1540.237	217.566	105.211
1238	12.37000	1166.448	312.525	1633.008	1079.771	480.021	1364.294	1153.307	563.451	1080.250	1320.852	553.475	918.910	1035.737	178.478	1334.051	983.437	123.748	1032.559	1014.103	74.484	813.074	1069.470	493.915	810.327	981.787	438.105	433.438	798.131	391.548	94.284	758.331	355.997	61.227	916.411	416.239	26.558	986.603	380.357	27.034	1113.705	145.542	802.694	1231.780	170.961	442.410	1368.008	213.108	79.742	1338.189	260.361	18.436	1490.639	190.309	68.070	1549.024	222.050	102.430
1239	12.38000	1177.100	311.252	1632.221	1091.170	478.798	1363.267	1163.760	562.421	1078.924	1332.036	552.944	918.279	1047.292	177.242	1333.052	993.132	124.332	1030.934	1023.217	75.475	810.906	1081.403	492.904	809.565	992.040	437.481	432.565	817.779	392.377	91.275	759.495	357.968	66.666	916.991	416.237	26.149	986.654	380.487	26.772	1125.753	144.786	802.082	1241.514	170.971	441.644	1373.711	213.467	76.398	1342.470	260.551	15.717	1496.371	193.825	63.591	1554.591	226.466	97.710
1240	12.39000	1187.693	310.152	1631.800	1102.547	477.494	1362.539	1174.164	561.214	1078.322	1341.930	551.568	916.844	1058.801	175.937	1332.189	1002.461	125.176	1029.171	1035.282	73.287	811.003	1093.801	492.099	808.812	1002.794	437.187	432.826	819.026	392.965	95.326	760.945	359.759	72.157	917.313	416.716	26.298	986.683	380.397	26.839	1139.080	143.291	801.812	1252.989	170.399	440.705	1376.063	214.111	72.982	1342.218	260.163	12.066	1498.878	196.670	57.886	1557.462	230.642	90.625
1241	12.40000	1198.112	308.937	1631.583	1114.285	475.978	1361.796	1184.500	559.972	1076.782	1352.500	551.669	916.145	1070.554	174.421	1331.210	1011.372	126.312	1027.261	1045.260	73.938	809.288	1106.483	491.390	808.053	1014.635	437.247	432.905	822.506	395.066	99.504	763.096	361.559	78.021	918.531	416.819	26.699	986.703	380.534	26.792	1151.661	142.658	801.136	1264.011	170.496	439.298	1374.676	215.379	67.899	1340.721	260.394	10.182	1498.698	199.292	49.682	1557.544	234.984	81.342
1242	12.41000	1208.919	307.703	1631.165	1125.874	474.322	1361.242	1194.862	558.627	1076.035	1361.386	550.416	913.394	1082.211	172.872	1330.435	1022.985	125.306	1026.451	1058.954	71.082	809.271	1120.105	490.311	808.249	1025.794	436.563	433.453	826.014	396.412	103.894	765.575	363.139	84.620	919.092	417.651	27.382	986.610	380.591	26.422	1164.664	142.081	800.049	1275.025	170.063	438.601	1374.827	218.299	66.895	1342.125	262.689	11.229	1499.331	201.177	39.561	1559.472	236.307	69.007
1243	12.42000	1219.297	306.469	1631.946	1137.312	473.095	1360.909	1204.906	557.225	1074.908	1370.290	550.057	911.329	1093.902	170.993	1329.934	1034.316	124.705	1025.327	1067.999	72.164	807.648	1133.413	489.082	807.347	1037.146	435.551	432.542	829.651	398.306	108.692	769.017	364.846	91.786	919.676	418.058	27.880	986.527	380.729	26.658	1178.419	141.069	799.467	1284.952	170.211	437.593	1381.881	218.279	69.232	1345.293	262.721	15.414	1503.849	201.315	35.251	1564.674	234.715	62.228
1244	12.43000	1229.944	305.295	1632.891	1148.742	471.791	1360.933	1214.708	555.780	1074.021	1379.351	550.191	909.123	1105.600	168.979	1329.573	1046.007	123.314	1024.837	1083.408	68.356	808.552	1147.365	488.164	806.577	1049.574	434.685	432.864	834.027	399.280	114.231	773.159	365.750	99.693	920.182	418.052	28.290	986.654	380.710	26.713	1191.901	139.366	801.184	1294.003	169.468	438.144	1391.855	218.014	68.424	1348.672	262.609	17.043	1510.514	201.849	32.940	1571.589	233.058	56.161
1245	12.44000	1240.523	304.107	1634.041	1160.057	470.160	1361.524	1224.558	554.223	1074.213	1387.500	550.421	906.879	1117.133	167.205	1329.513	1056.762	123.217	1024.167	1095.401	67.523	808.024	1161.905	487.250	806.015	1063.748	434.433	434.003	839.745	400.512	120.275	778.344	365.848	108.201	921.651	418.337	29.441	986.729	380.799	26.898	1205.815	138.206	804.416	1302.379	169.112	439.829	1394.443	217.019	66.863	1349.770	261.977	18.521	1512.126	202.891	27.775	1577.209	232.582	46.404
1246	12.45000	1251.241	302.952	1634.986	1171.585	468.483	1362.594	1234.329	551.966	1073.647	1394.950	550.264	903.758	1128.386	165.437	1329.928	1067.064	123.878	1023.492	1105.139	68.387	806.817	1176.364	486.354	805.969	1077.585	433.617	434.254	845.183	400.532	126.866	784.919	365.310	117.273	923.224	418.313	31.184	986.856	380.749	26.917	1218.822	137.561	808.348	1314.387	167.075	442.670	1394.716	216.396	66.123	1350.103	261.060	18.734	1512.696	199.807	23.823	1578.167	234.057	39.484
1247	12.46000	1262.169	301.969	1635.797	1183.267	466.748	1363.918	1244.974	550.455	1075.124	1400.238	549.159	900.174	1139.966	163.707	1330.542	1077.398	124.757	1022.987	1116.822	67.960	806.873	1190.816	485.628	805.498	1093.685	433.011	435.575	853.038	401.570	134.046	793.086	363.953	127.070	924.782	418.300	31.721	986.831	380.398	27.111	1230.886	137.001	811.342	1326.563	166.039	444.589	1396.249	216.987	65.364	1351.026	260.632	19.139	1514.011	197.840	22.352	1579.408	235.191	37.370
1248	12.47000	1272.666	300.682	1637.260	1195.130	464.832	1365.527	1255.384	548.632	1076.784	1405.762	548.862	896.427	1151.552	162.096	1331.535	1088.249	125.317	1022.825	1129.438	67.110	807.039	1205.155	484.623	805.643	1110.824	433.284	436.386	860.735	401.200	141.064	802.727	362.276	137.513	926.017	418.319	32.625	986.935	380.352	27.263	1241.790	135.634	812.954	1339.629	165.076	446.521	1395.207	215.190	65.110	1351.886	260.242	19.696	1515.614	196.595	21.900	1581.537	235.606	33.967
1249	12.48000	1283.365	299.606	1638.959	1206.620	462.976	1367.208	1266.058	546.443	1078.339	1410.999	549.571	893.760	1162.891	160.362	1332.665	1100.100	125.019	1023.181	1142.976	65.028	808.044	1219.468	484.041	805.912	1128.979	432.869	435.739	871.430	401.888	149.500	814.909	360.689	148.011	928.875	418.105	34.916	987.182	380.000	27.117	1253.324	134.295	814.405	1350.848	164.138	447.309	1396.534	214.774	65.861	1351.849	259.681	19.741	1515.864	195.938	20.972	1583.225	235.706	30.739
1250	12.49000	1294.117	298.418	1640.156	1218.121	461.091	1369.082	1276.340	544.259	1079.616	1415.840	549.613	890.661	1174.538	158.959	1333.812	1113.436	123.326	1024.231	1156.723	63.738	809.755	1232.710	482.482	805.637	1148.330	432.955	435.202	883.316	402.306	157.480	828.287	359.474	158.947	931.826	418.579	36.917	987.736	379.524	27.219	1264.937	133.719	816.692	1358.830	164.202	448.382	1396.629	214.772	65.851	1352.080	259.234	19.782	1516.440	196.492	21.285	1582.973	237.790	29.645
