X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
11.544238	3.566460e-05	-1.196274e-05	-4.021336e-06	-2.385163e-06	
11.545239	1.479857e-05	-4.629906e-06	1.040439e-06	-3.170011e-06	
11.546240	2.203186e-05	7.613560e-06	6.492522e-07	-2.726080e-06	
11.547241	1.294633e-05	1.304021e-05	-2.965850e-06	-1.976463e-06	
11.548242	-2.949963e-05	1.405538e-05	1.032468e-06	-1.168792e-06	
11.549243	-1.348122e-05	1.130337e-05	9.870586e-07	-5.969155e-07	
11.550243	2.500320e-05	1.150950e-05	-2.572483e-06	-1.786942e-06	
11.551244	2.687945e-05	6.598668e-06	-2.945278e-06	-3.630393e-06	
11.552245	2.885738e-05	-4.158890e-06	-6.324310e-06	-4.115959e-06	
11.553246	2.249676e-05	-4.127322e-06	-8.301198e-06	-3.442782e-06	
11.554247	-1.370548e-06	-9.842441e-07	-7.998276e-06	-1.126500e-06	
11.555248	-9.806512e-06	2.966660e-07	-5.083830e-06	3.035875e-06	
11.556249	-9.195427e-07	-2.283330e-06	1.910438e-06	5.869213e-06	
11.557250	-1.741454e-06	-1.245946e-05	5.056264e-06	6.138699e-06	
11.558251	3.969212e-07	-1.206074e-05	6.040872e-06	7.353378e-06	
11.559252	-1.021288e-05	-7.676265e-06	5.807006e-06	8.692232e-06	
11.560252	-5.110627e-05	-7.557854e-06	4.989820e-06	7.140817e-06	
11.561253	-7.629987e-05	-1.932026e-08	6.459224e-06	5.808875e-06	
11.562254	-1.133653e-04	3.586243e-06	4.616130e-06	3.537662e-06	
11.563255	-9.211360e-05	-1.368825e-06	5.113346e-06	3.687550e-07	
11.564256	1.226877e-05	-8.163681e-06	7.399434e-06	1.538856e-07	
11.565257	1.521484e-05	-9.519089e-06	-3.843164e-07	-2.771866e-07	
11.566258	2.822806e-05	4.139592e-06	-4.897830e-06	2.864389e-08	
11.567259	7.253781e-05	1.454289e-05	8.917903e-07	-8.347848e-07	
11.568260	-5.964176e-05	-4.400027e-07	6.254680e-07	-5.332451e-06	
11.569261	-1.637550e-04	-1.775514e-05	-4.175917e-06	-6.051990e-06	
11.570261	-8.620392e-05	-1.293529e-05	-5.254956e-06	-4.077749e-06	
11.571262	6.560442e-05	-1.591933e-06	-3.432679e-06	-3.266182e-06	
11.572263	1.856180e-04	1.387172e-05	-9.605676e-07	-4.896045e-06	
11.573264	1.622388e-04	2.490589e-05	-7.544468e-07	-6.591053e-06	
11.574265	1.031207e-04	1.039458e-05	-3.832057e-07	-4.326238e-06	
11.575266	8.596400e-05	-2.599787e-06	-2.066198e-06	-3.695990e-06	
11.576267	5.052954e-05	-2.378842e-07	-2.594465e-06	-2.125373e-06	
11.577268	2.213869e-05	7.460418e-07	1.259424e-06	3.384381e-07	
11.578269	-3.384825e-05	1.155159e-06	-9.513889e-07	-1.959417e-06	
11.579270	-6.168387e-05	7.082037e-07	-2.789200e-06	-1.936410e-06	
11.580271	-1.389394e-05	1.575466e-06	1.916437e-07	-1.502772e-06	
11.581271	-4.432446e-05	6.368442e-06	8.424343e-07	-2.027829e-06	
11.582272	-7.569353e-05	8.071849e-06	1.738892e-06	1.135818e-06	
11.583273	-6.214831e-06	3.276551e-06	2.992701e-07	1.779448e-06	
11.584274	-2.443548e-06	-8.057090e-06	-1.982737e-06	6.403272e-07	
11.585275	-3.591759e-05	-1.228809e-05	-1.049744e-06	2.166795e-06	
11.586276	9.724961e-06	6.341103e-08	-1.135013e-06	3.730720e-06	
11.587277	5.090189e-05	3.704802e-06	-2.565830e-07	6.084664e-06	
11.588278	4.771120e-05	-5.801450e-06	1.288847e-06	7.117847e-06	
11.589279	-3.817156e-06	-1.714539e-06	-6.724922e-07	3.579848e-06	
11.590280	-7.496642e-05	5.859665e-06	-5.281067e-07	2.218391e-06	
11.591280	-5.399156e-05	1.971821e-06	2.451696e-06	3.951619e-06	
11.592281	1.273035e-06	-7.363120e-07	1.006297e-06	3.466793e-06	
11.593282	-6.307516e-07	-1.702001e-06	8.395437e-07	2.009745e-06	
11.594283	-8.428373e-07	-3.384937e-06	3.577582e-06	2.499279e-06	
11.595284	3.006427e-08	-2.109273e-06	1.265950e-06	3.718190e-06	
